Date,Date_quarter,Holding,HoldingValue,NetDebt,eqy_shares_total,NAV,NAV_PS,Price,Discount,NetDebt_ffill,LastFinDate,DaysSinceFin,StaleFund
2019-01-28,2019Q1,ALMENDRAL,1059429.748306644,52736.226999999904,18048.204643,1006693.521306644,55.778042260679385,46.0,0.17530271526887908,52736.226999999904,2025-09-30,-2437.0,False
2019-01-29,2019Q1,ALMENDRAL,1049300.4043181322,52736.226999999904,18048.204643,996564.1773181322,55.21680394424438,46.0,0.16692027219741157,52736.226999999904,2025-09-30,-2436.0,False
2019-01-30,2019Q1,ALMENDRAL,998985.7940145409,52736.226999999904,18048.204643,946249.5670145409,52.429013618345905,45.5,0.1321599080384246,52736.226999999904,2025-09-30,-2435.0,False
2019-01-31,2019Q1,ALMENDRAL,1049134.3494986484,52736.226999999904,18048.204643,996398.1224986485,55.20760331610611,46.02,0.16641916627860098,52736.226999999904,2025-09-30,-2434.0,False
2019-02-01,2019Q1,ALMENDRAL,1079356.3266447,52736.226999999904,18048.204643,1026620.0996447001,56.88211763727285,46.02,0.1909583905883856,52736.226999999904,2025-09-30,-2433.0,False
2019-02-04,2019Q1,ALMENDRAL,1094284.6549162935,52736.226999999904,18048.204643,1041548.4279162935,57.709254106904105,46.66,0.19146416424713797,52736.226999999904,2025-09-30,-2430.0,False
2019-02-05,2019Q1,ALMENDRAL,1095961.80859308,52736.226999999904,18048.204643,1043225.58159308,57.802180451100725,46.66,0.19276401623856987,52736.226999999904,2025-09-30,-2429.0,False
2019-02-06,2019Q1,ALMENDRAL,1062750.84469632,52736.226999999904,18048.204643,1010014.6176963199,55.96205482344496,46.66,0.166220751771751,52736.226999999904,2025-09-30,-2428.0,False
2019-02-07,2019Q1,ALMENDRAL,1081448.617370196,52736.226999999904,18048.204643,1028712.390370196,56.99804555181516,46.66,0.1813754393107596,52736.226999999904,2025-09-30,-2427.0,False
2019-02-08,2019Q1,ALMENDRAL,1081016.874839538,52736.226999999904,18048.204643,1028280.647839538,56.974123918655636,46.5,0.1838400171560336,52736.226999999904,2025-09-30,-2426.0,False
2019-02-11,2019Q1,ALMENDRAL,1036348.1283983957,52736.226999999904,18048.204643,983611.9013983958,54.499154949458635,46.52,0.14640878297761373,52736.226999999904,2025-09-30,-2423.0,False
2019-02-12,2019Q1,ALMENDRAL,1060924.2416819981,52736.226999999904,18048.204643,1008188.0146819982,55.8608479139239,45.82,0.17974750274818352,52736.226999999904,2025-09-30,-2422.0,False
2019-02-13,2019Q1,ALMENDRAL,1046145.36274794,52736.226999999904,18048.204643,993409.13574794,55.04199200961708,45.82,0.16754466313657024,52736.226999999904,2025-09-30,-2421.0,False
2019-02-14,2019Q1,ALMENDRAL,1049466.459137616,52736.226999999904,18048.204643,996730.232137616,55.226004572382664,45.83,0.17013732289953498,52736.226999999904,2025-09-30,-2420.0,False
2019-02-15,2019Q1,ALMENDRAL,1059595.8031261277,52736.226999999904,18048.204643,1006859.5761261277,55.787242888817666,45.83,0.17848601890332094,52736.226999999904,2025-09-30,-2419.0,False
2019-02-18,2019Q1,ALMENDRAL,1079356.3266447,52736.226999999904,18048.204643,1026620.0996447001,56.88211763727285,45.83,0.19429863191364005,52736.226999999904,2025-09-30,-2416.0,False
2019-02-19,2019Q1,ALMENDRAL,1087708.8840647351,52736.226999999904,18048.204643,1034972.6570647352,57.34490923262827,45.83,0.20080089735457252,52736.226999999904,2025-09-30,-2415.0,False
2019-02-20,2019Q1,ALMENDRAL,1115556.2772921682,52736.226999999904,18048.204643,1062820.0502921683,58.88785457141762,46.52,0.21002386080169066,52736.226999999904,2025-09-30,-2414.0,False
2019-02-21,2019Q1,ALMENDRAL,1125851.676100164,52736.226999999904,18048.204643,1073115.449100164,59.45829351599091,46.52,0.2176028397537383,52736.226999999904,2025-09-30,-2413.0,False
2019-02-22,2019Q1,ALMENDRAL,1135831.5707511404,52736.226999999904,18048.204643,1083095.3437511404,60.01125126710147,48.01,0.19998335334961814,52736.226999999904,2025-09-30,-2412.0,False
2019-02-25,2019Q1,ALMENDRAL,1149331.8275751732,52736.226999999904,18048.204643,1096595.6005751733,60.75926233474353,48.7,0.19847611493873862,52736.226999999904,2025-09-30,-2409.0,False
2019-02-26,2019Q1,ALMENDRAL,1154080.99541241,52736.226999999904,18048.204643,1101344.76841241,61.02240029949831,48.67,0.20242403181245983,52736.226999999904,2025-09-30,-2408.0,False
2019-02-27,2019Q1,ALMENDRAL,1154080.99541241,52736.226999999904,18048.204643,1101344.76841241,61.02240029949831,49.5,0.18882246917437362,52736.226999999904,2025-09-30,-2407.0,False
2019-02-28,2019Q1,ALMENDRAL,1145778.2544382198,52736.226999999904,18048.204643,1093042.0274382199,60.56236889258436,49.33,0.18546779292115378,52736.226999999904,2025-09-30,-2406.0,False
2019-03-01,2019Q1,ALMENDRAL,1139152.6671408163,52736.226999999904,18048.204643,1086416.4401408164,60.195263829867045,49.33,0.18050031079814022,52736.226999999904,2025-09-30,-2405.0,False
2019-03-04,2019Q1,ALMENDRAL,1146641.7394995356,52736.226999999904,18048.204643,1093905.5124995357,60.610212158903416,49.33,0.18611075191965643,52736.226999999904,2025-09-30,-2402.0,False
2019-03-05,2019Q1,ALMENDRAL,1137807.6231029977,52736.226999999904,18048.204643,1085071.3961029977,60.120738741946994,48.5,0.19329001913675847,52736.226999999904,2025-09-30,-2401.0,False
2019-03-06,2019Q1,ALMENDRAL,1158730.5303579564,52736.226999999904,18048.204643,1105994.3033579565,61.280017887370114,48.52,0.20822477419674457,52736.226999999904,2025-09-30,-2400.0,False
2019-03-07,2019Q1,ALMENDRAL,1186777.1893687702,52736.226999999904,18048.204643,1134040.9623687703,62.834003979925406,50.03,0.20377507669280648,52736.226999999904,2025-09-30,-2399.0,False
2019-03-08,2019Q1,ALMENDRAL,1181513.2515911337,52736.226999999904,18048.204643,1128777.0245911337,62.54234406794196,50.0,0.2005416371077613,52736.226999999904,2025-09-30,-2398.0,False
2019-03-11,2019Q1,ALMENDRAL,1187291.9593091698,52736.226999999904,18048.204643,1134555.7323091698,62.86252592715406,50.0,0.2046135712405086,52736.226999999904,2025-09-30,-2395.0,False
2019-03-12,2019Q1,ALMENDRAL,1184136.9177389778,52736.226999999904,18048.204643,1131400.6907389779,62.687713992526774,50.2,0.19920512644655497,52736.226999999904,2025-09-30,-2394.0,False
2019-03-13,2019Q1,ALMENDRAL,1195096.5358249086,52736.226999999904,18048.204643,1142360.3088249087,63.29495544965318,50.29,0.2054659073106977,52736.226999999904,2025-09-30,-2393.0,False
2019-03-14,2019Q1,ALMENDRAL,1190430.3953974138,52736.226999999904,18048.204643,1137694.1683974138,63.036417798967534,50.29,0.20220720408982862,52736.226999999904,2025-09-30,-2392.0,False
2019-03-15,2019Q1,ALMENDRAL,1180649.7665298178,52736.226999999904,18048.204643,1127913.5395298179,62.49450080162291,50.3,0.19512918169123505,52736.226999999904,2025-09-30,-2391.0,False
2019-03-18,2019Q1,ALMENDRAL,1183140.588822075,52736.226999999904,18048.204643,1130404.361822075,62.632510223697096,50.3,0.19690269765095691,52736.226999999904,2025-09-30,-2388.0,False
2019-03-19,2019Q1,ALMENDRAL,1183140.588822075,52736.226999999904,18048.204643,1130404.361822075,62.632510223697096,50.3,0.19690269765095691,52736.226999999904,2025-09-30,-2387.0,False
2019-03-20,2019Q1,ALMENDRAL,1168278.682478275,52736.226999999904,18048.204643,1115542.455478275,61.80905400532115,51.38,0.16873019937213907,52736.226999999904,2025-09-30,-2386.0,False
2019-03-21,2019Q1,ALMENDRAL,1183970.862919494,52736.226999999904,18048.204643,1131234.635919494,62.6785133643885,51.38,0.18026134887251288,52736.226999999904,2025-09-30,-2385.0,False
2019-03-22,2019Q1,ALMENDRAL,1162400.3418685484,52736.226999999904,18048.204643,1109664.1148685485,61.48335176922608,50.43,0.17977796348374353,52736.226999999904,2025-09-30,-2384.0,False
2019-03-25,2019Q1,ALMENDRAL,1162383.7363865997,52736.226999999904,18048.204643,1109647.5093865998,61.482431706412235,50.43,0.17976568915148383,52736.226999999904,2025-09-30,-2381.0,False
2019-03-26,2019Q1,ALMENDRAL,1150095.6797447987,52736.226999999904,18048.204643,1097359.4527447987,60.80158522417961,49.9,0.17929771376823023,52736.226999999904,2025-09-30,-2380.0,False
2019-03-27,2019Q1,ALMENDRAL,1161520.2513252844,52736.226999999904,18048.204643,1108784.0243252844,61.43458844009321,49.9,0.18775397919920878,52736.226999999904,2025-09-30,-2379.0,False
2019-03-28,2019Q1,ALMENDRAL,1173841.518930982,52736.226999999904,18048.204643,1121105.2919309821,62.117275047953484,49.0,0.21116951826729635,52736.226999999904,2025-09-30,-2378.0,False
2019-03-29,2019Q1,ALMENDRAL,1176664.4508622068,52736.226999999904,18048.204643,1123928.2238622068,62.27368572630422,49.6,0.2035159085011552,52736.226999999904,2025-09-30,-2377.0,False
2019-04-01,2019Q2,ALMENDRAL,1157402.091802086,52783.10699999991,18048.204643,1104618.9848020861,61.20381537398584,49.6,0.1895930066300726,52783.10699999991,2025-09-30,-2374.0,False
2019-04-02,2019Q2,ALMENDRAL,1158215.7604175564,52783.10699999991,18048.204643,1105432.6534175565,61.2488984518634,48.52,0.20782248780959323,52783.10699999991,2025-09-30,-2373.0,False
2019-04-03,2019Q2,ALMENDRAL,1151988.704686914,52783.10699999991,18048.204643,1099205.5976869143,60.903874896677955,48.52,0.20333476183062105,52783.10699999991,2025-09-30,-2372.0,False
2019-04-04,2019Q2,ALMENDRAL,1165704.832776276,52783.10699999991,18048.204643,1112921.725776276,61.66384678089978,48.52,0.21315320835564622,52783.10699999991,2025-09-30,-2371.0,False
2019-04-05,2019Q2,ALMENDRAL,1162549.7912060837,52783.10699999991,18048.204643,1109766.6842060839,61.48903484627248,48.5,0.21124148197717052,52783.10699999991,2025-09-30,-2370.0,False
2019-04-08,2019Q2,ALMENDRAL,1181646.0954467207,52783.10699999991,18048.204643,1128862.9884467209,62.54710708217455,48.22,0.2290610669387404,52783.10699999991,2025-09-30,-2367.0,False
2019-04-09,2019Q2,ALMENDRAL,1195594.70028336,52783.10699999991,18048.204643,1142811.5932833601,63.31995984578997,48.91,0.22757373632080824,52783.10699999991,2025-09-30,-2366.0,False
2019-04-10,2019Q2,ALMENDRAL,1195594.70028336,52783.10699999991,18048.204643,1142811.5932833601,63.31995984578997,48.91,0.22757373632080824,52783.10699999991,2025-09-30,-2365.0,False
2019-04-11,2019Q2,ALMENDRAL,1182310.314724656,52783.10699999991,18048.204643,1129527.2077246562,62.58390959472767,49.0,0.21705115073015568,52783.10699999991,2025-09-30,-2364.0,False
2019-04-12,2019Q2,ALMENDRAL,1182974.534002591,52783.10699999991,18048.204643,1130191.427002591,62.62071210728077,48.84,0.22006635893363646,52783.10699999991,2025-09-30,-2363.0,False
2019-04-15,2019Q2,ALMENDRAL,1157402.091802086,52783.10699999991,18048.204643,1104618.9848020861,61.20381537398584,48.84,0.20201053314138595,52783.10699999991,2025-09-30,-2360.0,False
2019-04-16,2019Q2,ALMENDRAL,1164011.0736175412,52783.10699999991,18048.204643,1111227.9666175414,61.57000037388934,49.0,0.2041578739249129,52783.10699999991,2025-09-30,-2359.0,False
2019-04-17,2019Q2,ALMENDRAL,1174007.5737504659,52783.10699999991,18048.204643,1121224.466750466,62.123878187813716,49.0,0.21125336296838126,52783.10699999991,2025-09-30,-2358.0,False
2019-04-18,2019Q2,ALMENDRAL,1169191.983985436,52783.10699999991,18048.204643,1116408.876985436,61.85705997180364,49.0,0.2078511325572907,52783.10699999991,2025-09-30,-2357.0,False
2019-04-22,2019Q2,ALMENDRAL,1169125.5620576425,52783.10699999991,18048.204643,1116342.4550576427,61.85337972054834,49.0,0.2078040000177761,52783.10699999991,2025-09-30,-2353.0,False
2019-04-23,2019Q2,ALMENDRAL,1169191.983985436,52783.10699999991,18048.204643,1116408.876985436,61.85705997180364,49.0,0.2078511325572907,52783.10699999991,2025-09-30,-2352.0,False
2019-04-24,2019Q2,ALMENDRAL,1166535.1068736948,52783.10699999991,18048.204643,1113751.999873695,61.70984992159117,49.0,0.20596144598861232,52783.10699999991,2025-09-30,-2351.0,False
2019-04-25,2019Q2,ALMENDRAL,1167033.2713321464,52783.10699999991,18048.204643,1114250.1643321465,61.737451806006014,49.07,0.20518261501641188,52783.10699999991,2025-09-30,-2350.0,False
2019-04-26,2019Q2,ALMENDRAL,1173841.518930982,52783.10699999991,18048.204643,1121058.4119309823,62.11467755967544,49.2,0.20791668035735866,52783.10699999991,2025-09-30,-2349.0,False
2019-04-29,2019Q2,ALMENDRAL,1172347.025555628,52783.10699999991,18048.204643,1119563.918555628,62.03187190643093,48.87,0.21217918308646788,52783.10699999991,2025-09-30,-2346.0,False
2019-04-30,2019Q2,ALMENDRAL,1177793.6236346967,52783.10699999991,18048.204643,1125010.5166346969,62.33365250936649,48.93,0.21503075738025146,52783.10699999991,2025-09-30,-2345.0,False
2019-05-02,2019Q2,ALMENDRAL,1163380.0653035028,52783.10699999991,18048.204643,1110596.958303503,61.535037986963886,48.93,0.2048432632744006,52783.10699999991,2025-09-30,-2343.0,False
2019-05-03,2019Q2,ALMENDRAL,1146658.344981484,52783.10699999991,18048.204643,1093875.2379814843,60.60853473343921,48.93,0.19268795698167362,52783.10699999991,2025-09-30,-2342.0,False
2019-05-06,2019Q2,ALMENDRAL,1146558.7120897938,52783.10699999991,18048.204643,1093775.605089794,60.60301435655623,48.93,0.19261441828418568,52783.10699999991,2025-09-30,-2339.0,False
2019-05-07,2019Q2,ALMENDRAL,1154080.99541241,52783.10699999991,18048.204643,1101297.8884124102,61.019802811220266,49.63,0.18665748308721042,52783.10699999991,2025-09-30,-2338.0,False
2019-05-08,2019Q2,ALMENDRAL,1151258.0634811854,52783.10699999991,18048.204643,1098474.9564811855,60.86339213286953,49.63,0.18456730292564294,52783.10699999991,2025-09-30,-2337.0,False
2019-05-09,2019Q2,ALMENDRAL,1131049.1919500069,52783.10699999991,18048.204643,1078266.084950007,59.743675688440995,50.0,0.1630913327002772,52783.10699999991,2025-09-30,-2336.0,False
2019-05-10,2019Q2,ALMENDRAL,1140796.6098537059,52783.10699999991,18048.204643,1088013.502853706,60.28375256015796,50.0,0.17058912432326878,52783.10699999991,2025-09-30,-2335.0,False
2019-05-13,2019Q2,ALMENDRAL,1113563.6194583627,52783.10699999991,18048.204643,1060780.5124583628,58.77484954548024,47.94,0.1843449984009944,52783.10699999991,2025-09-30,-2332.0,False
2019-05-14,2019Q2,ALMENDRAL,1129372.0382732204,52783.10699999991,18048.204643,1076588.9312732206,59.650749344244375,47.94,0.19632191503013086,52783.10699999991,2025-09-30,-2331.0,False
2019-05-15,2019Q2,ALMENDRAL,1119375.5381402958,52783.10699999991,18048.204643,1066592.431140296,59.096871530319994,47.94,0.18878954573079043,52783.10699999991,2025-09-30,-2330.0,False
2019-05-16,2019Q2,ALMENDRAL,1129172.77248984,52783.10699999991,18048.204643,1076389.66548984,59.63970859047844,47.94,0.1961731347618677,52783.10699999991,2025-09-30,-2329.0,False
2019-05-17,2019Q2,ALMENDRAL,1124207.7333872744,52783.10699999991,18048.204643,1071424.6263872746,59.364609809143914,47.94,0.19244815801659976,52783.10699999991,2025-09-30,-2328.0,False
2019-05-20,2019Q2,ALMENDRAL,1137475.5134640299,52783.10699999991,18048.204643,1084692.40646403,60.09973999739238,47.94,0.2023260000445921,52783.10699999991,2025-09-30,-2325.0,False
2019-05-22,2019Q2,ALMENDRAL,1140796.6098537059,52783.10699999991,18048.204643,1088013.502853706,60.28375256015796,48.0,0.20376555935033802,52783.10699999991,2025-09-30,-2323.0,False
2019-05-23,2019Q2,ALMENDRAL,1130003.0465872588,52783.10699999991,18048.204643,1077219.939587259,59.68571173116983,48.0,0.1957874236936873,52783.10699999991,2025-09-30,-2322.0,False
2019-05-24,2019Q2,ALMENDRAL,1129189.3779717884,52783.10699999991,18048.204643,1076406.2709717886,59.640628653292275,48.0,0.1951795096085006,52783.10699999991,2025-09-30,-2321.0,False
2019-05-27,2019Q2,ALMENDRAL,1118379.209223393,52783.10699999991,18048.204643,1065596.102223393,59.04166776149032,48.0,0.18701483511772,52783.10699999991,2025-09-30,-2318.0,False
2019-05-28,2019Q2,ALMENDRAL,1106091.1525815916,52783.10699999991,18048.204643,1053308.0455815918,58.360821279257685,48.0,0.17753042284447895,52783.10699999991,2025-09-30,-2317.0,False
2019-05-29,2019Q2,ALMENDRAL,1112567.29054146,52783.10699999991,18048.204643,1059784.1835414602,58.719645776650566,48.0,0.18255637674355918,52783.10699999991,2025-09-30,-2316.0,False
2019-05-30,2019Q2,ALMENDRAL,1120870.03151565,52783.10699999991,18048.204643,1068086.9245156501,59.17967718356451,48.0,0.18891074969684607,52783.10699999991,2025-09-30,-2315.0,False
2019-05-31,2019Q2,ALMENDRAL,1124025.0730858422,52783.10699999991,18048.204643,1071241.9660858423,59.3544891181918,47.55,0.19888115109011695,52783.10699999991,2025-09-30,-2314.0,False
2019-06-03,2019Q2,ALMENDRAL,1159062.639996924,52783.10699999991,18048.204643,1106279.5329969241,61.295821655368634,47.5,0.2250695281145696,52783.10699999991,2025-09-30,-2311.0,False
2019-06-04,2019Q2,ALMENDRAL,1155741.5436072478,52783.10699999991,18048.204643,1102958.436607248,61.111809092603046,47.5,0.22273615025824223,52783.10699999991,2025-09-30,-2310.0,False
2019-06-05,2019Q2,ALMENDRAL,1154080.99541241,52783.10699999991,18048.204643,1101297.8884124102,61.019802811220266,47.5,0.22156418389366306,52783.10699999991,2025-09-30,-2309.0,False
2019-06-06,2019Q2,ALMENDRAL,1145778.2544382198,52783.10699999991,18048.204643,1092995.14743822,60.55977140430632,48.19,0.20425723409231233,52783.10699999991,2025-09-30,-2308.0,False
2019-06-07,2019Q2,ALMENDRAL,1130169.1014067428,52783.10699999991,18048.204643,1077385.994406743,59.69491235930812,48.75,0.18334749020871122,52783.10699999991,2025-09-30,-2307.0,False
2019-06-10,2019Q2,ALMENDRAL,1144283.7610628656,52783.10699999991,18048.204643,1091500.6540628658,60.47696575106181,48.75,0.19390797149666716,52783.10699999991,2025-09-30,-2304.0,False
2019-06-11,2019Q2,ALMENDRAL,1162217.6815671162,52783.10699999991,18048.204643,1109434.5745671163,61.47063358999593,48.75,0.20693838418587818,52783.10699999991,2025-09-30,-2303.0,False
2019-06-12,2019Q2,ALMENDRAL,1159062.639996924,52783.10699999991,18048.204643,1106279.5329969241,61.295821655368634,48.75,0.20467662095968986,52783.10699999991,2025-09-30,-2302.0,False
2019-06-13,2019Q2,ALMENDRAL,1139152.6671408163,52783.10699999991,18048.204643,1086369.5601408165,60.192666341589,48.75,0.1901006723419213,52783.10699999991,2025-09-30,-2301.0,False
2019-06-14,2019Q2,ALMENDRAL,1143785.5966044143,52783.10699999991,18048.204643,1091002.4896044144,60.449363866646976,48.03,0.20545069579300201,52783.10699999991,2025-09-30,-2300.0,False
2019-06-17,2019Q2,ALMENDRAL,1119209.483320812,52783.10699999991,18048.204643,1066426.3763208122,59.08767090218172,48.68,0.17613946773111744,52783.10699999991,2025-09-30,-2297.0,False
2019-06-18,2019Q2,ALMENDRAL,1101773.727275013,52783.10699999991,18048.204643,1048990.6202750131,58.12160494766244,48.51,0.16537060455088148,52783.10699999991,2025-09-30,-2296.0,False
2019-06-19,2019Q2,ALMENDRAL,1125021.402002745,52783.10699999991,18048.204643,1072238.2950027452,59.40969288702148,48.51,0.18346657518915743,52783.10699999991,2025-09-30,-2295.0,False
2019-06-20,2019Q2,ALMENDRAL,1120870.03151565,52783.10699999991,18048.204643,1068086.9245156501,59.17967718356451,48.51,0.18029292641237515,52783.10699999991,2025-09-30,-2294.0,False
2019-06-21,2019Q2,ALMENDRAL,1130600.8439374007,52783.10699999991,18048.204643,1077817.736937401,59.71883399246765,48.51,0.18769345017488825,52783.10699999991,2025-09-30,-2293.0,False
2019-06-24,2019Q2,ALMENDRAL,1150892.7428783209,52783.10699999991,18048.204643,1098109.635878321,60.84315075096531,48.5,0.20286836888981263,52783.10699999991,2025-09-30,-2290.0,False
2019-06-25,2019Q2,ALMENDRAL,1153898.3351109778,52783.10699999991,18048.204643,1101115.228110978,61.00968212026816,48.5,0.2050442107796574,52783.10699999991,2025-09-30,-2289.0,False
2019-06-26,2019Q2,ALMENDRAL,1152287.6033619847,52783.10699999991,18048.204643,1099504.4963619849,60.92043602732684,48.51,0.20371548262983452,52783.10699999991,2025-09-30,-2288.0,False
2019-06-27,2019Q2,ALMENDRAL,1150759.899022734,52783.10699999991,18048.204643,1097976.7920227342,60.83579024845469,49.26,0.19027927805620537,52783.10699999991,2025-09-30,-2287.0,False
2019-06-28,2019Q2,ALMENDRAL,1145811.4654021168,52783.10699999991,18048.204643,1093028.358402117,60.561611529933984,49.26,0.18661345437196464,52783.10699999991,2025-09-30,-2286.0,False
2019-07-01,2019Q3,ALMENDRAL,1137641.5682835137,53933.34100000019,18048.204643,1083708.2272835134,60.045209411110584,48.98,0.18428130269894794,53933.34100000019,2025-09-30,-2283.0,False
2019-07-02,2019Q3,ALMENDRAL,1116054.4417506198,53933.34100000019,18048.204643,1062121.1007506195,58.84912775313435,48.98,0.16770219253774266,53933.34100000019,2025-09-30,-2282.0,False
2019-07-03,2019Q3,ALMENDRAL,1153914.9405929262,53933.34100000019,18048.204643,1099981.599592926,60.94687096866192,48.98,0.1963492264404374,53933.34100000019,2025-09-30,-2281.0,False
2019-07-04,2019Q3,ALMENDRAL,1153250.721314991,53933.34100000019,18048.204643,1099317.3803149906,60.910068456108796,48.98,0.19586365207757883,53933.34100000019,2025-09-30,-2280.0,False
2019-07-05,2019Q3,ALMENDRAL,1145778.2544382198,53933.34100000019,18048.204643,1091844.9134382196,60.496040189886244,49.04,0.1893684306266623,53933.34100000019,2025-09-30,-2279.0,False
2019-07-08,2019Q3,ALMENDRAL,1145612.199618736,53933.34100000019,18048.204643,1091678.8586187358,60.48683956174797,49.04,0.1892451257940575,53933.34100000019,2025-09-30,-2276.0,False
2019-07-09,2019Q3,ALMENDRAL,1142291.10322906,53933.34100000019,18048.204643,1088357.7622290598,60.30282699898239,49.04,0.1867711276483348,53933.34100000019,2025-09-30,-2275.0,False
2019-07-10,2019Q3,ALMENDRAL,1145446.1447992523,53933.34100000019,18048.204643,1091512.803799252,60.47763893360969,49.04,0.18912178344405184,53933.34100000019,2025-09-30,-2274.0,False
2019-07-11,2019Q3,ALMENDRAL,1144117.706243382,53933.34100000019,18048.204643,1090184.3652433818,60.40403390850347,49.04,0.18813369196032592,53933.34100000019,2025-09-30,-2273.0,False
2019-07-12,2019Q3,ALMENDRAL,1132493.868879516,53933.34100000019,18048.204643,1078560.5278795157,59.75998993882394,49.04,0.17938406532193119,53933.34100000019,2025-09-30,-2272.0,False
2019-07-15,2019Q3,ALMENDRAL,1132493.868879516,53933.34100000019,18048.204643,1078560.5278795157,59.75998993882394,49.04,0.17938406532193119,53933.34100000019,2025-09-30,-2269.0,False
2019-07-17,2019Q3,ALMENDRAL,1106921.4266790107,53933.34100000019,18048.204643,1052988.0856790105,58.34309320552901,49.05,0.15928351917838202,53933.34100000019,2025-09-30,-2267.0,False
2019-07-18,2019Q3,ALMENDRAL,1105094.823664689,53933.34100000019,18048.204643,1051161.4826646887,58.24188629600795,48.75,0.162973538455923,53933.34100000019,2025-09-30,-2266.0,False
2019-07-19,2019Q3,ALMENDRAL,1093470.986300823,53933.34100000019,18048.204643,1039537.6453008228,57.59784232632843,48.75,0.1536141280466684,53933.34100000019,2025-09-30,-2265.0,False
2019-07-22,2019Q3,ALMENDRAL,1090980.164008566,53933.34100000019,18048.204643,1037046.8230085657,57.45983290425424,48.25,0.1602829740142241,53933.34100000019,2025-09-30,-2262.0,False
2019-07-23,2019Q3,ALMENDRAL,1081016.874839538,53933.34100000019,18048.204643,1027083.5338395378,56.90779521595752,48.25,0.15213724557597663,53933.34100000019,2025-09-30,-2261.0,False
2019-07-24,2019Q3,ALMENDRAL,1064743.5025301257,53933.34100000019,18048.204643,1010810.1615301254,56.0061336584062,48.25,0.1384872183056337,53933.34100000019,2025-09-30,-2260.0,False
2019-07-25,2019Q3,ALMENDRAL,1062418.7350573523,53933.34100000019,18048.204643,1008485.3940573521,55.87732486447029,47.96,0.14169119376551498,53933.34100000019,2025-09-30,-2259.0,False
2019-07-26,2019Q3,ALMENDRAL,1067732.4892808339,53933.34100000019,18048.204643,1013799.1482808336,56.17174496489521,47.96,0.1461899567127063,53933.34100000019,2025-09-30,-2258.0,False
2019-07-29,2019Q3,ALMENDRAL,1071053.5856705098,53933.34100000019,18048.204643,1017120.2446705096,56.355757527660785,47.46,0.15785002132736003,53933.34100000019,2025-09-30,-2255.0,False
2019-07-30,2019Q3,ALMENDRAL,1071053.5856705098,53933.34100000019,18048.204643,1017120.2446705096,56.355757527660785,48.0,0.14826803674069278,53933.34100000019,2025-09-30,-2254.0,False
2019-07-31,2019Q3,ALMENDRAL,1071053.5856705098,53933.34100000019,18048.204643,1017120.2446705096,56.355757527660785,47.98,0.14862292505871755,53933.34100000019,2025-09-30,-2253.0,False
2019-08-01,2019Q3,ALMENDRAL,1062750.84469632,53933.34100000019,18048.204643,1008817.5036963196,55.89572612074684,47.98,0.14161594579963355,53933.34100000019,2025-09-30,-2252.0,False
2019-08-02,2019Q3,ALMENDRAL,1046145.36274794,53933.34100000019,18048.204643,992212.0217479398,54.97566330691897,47.98,0.12725018464740434,53933.34100000019,2025-09-30,-2251.0,False
2019-08-05,2019Q3,ALMENDRAL,1007952.7542666659,53933.34100000019,18048.204643,954019.4132666658,52.85951883511485,46.94,0.11198586301134628,53933.34100000019,2025-09-30,-2248.0,False
2019-08-06,2019Q3,ALMENDRAL,1008218.44197784,53933.34100000019,18048.204643,954285.1009778399,52.8742398401361,46.94,0.1122330998625819,53933.34100000019,2025-09-30,-2247.0,False
2019-08-07,2019Q3,ALMENDRAL,1007122.480169247,53933.34100000019,18048.204643,953189.1391692469,52.81351569442346,46.37,0.12200505135286477,53933.34100000019,2025-09-30,-2246.0,False
2019-08-08,2019Q3,ALMENDRAL,1051110.4018505055,53933.34100000019,18048.204643,997177.0608505053,55.2507620882535,46.42,0.159830593361733,53933.34100000019,2025-09-30,-2245.0,False
2019-08-09,2019Q3,ALMENDRAL,1024574.8416969944,53933.34100000019,18048.204643,970641.5006969941,53.78050171175656,46.42,0.13686190119992003,53933.34100000019,2025-09-30,-2244.0,False
2019-08-12,2019Q3,ALMENDRAL,1013764.672948599,53933.34100000019,18048.204643,959831.3319485988,53.181540819954606,46.01,0.13485018879452482,53933.34100000019,2025-09-30,-2241.0,False
2019-08-13,2019Q3,ALMENDRAL,1014594.947046018,53933.34100000019,18048.204643,960661.6060460177,53.227543960645995,46.03,0.13522216929579778,53933.34100000019,2025-09-30,-2240.0,False
2019-08-14,2019Q3,ALMENDRAL,1000148.1777509274,53933.34100000019,18048.204643,946214.8367509271,52.42708931261574,46.03,0.12201877686687412,53933.34100000019,2025-09-30,-2239.0,False
2019-08-16,2019Q3,ALMENDRAL,997989.465097638,53933.34100000019,18048.204643,944056.1240976378,52.30748114681812,46.49,0.11121700030803328,53933.34100000019,2025-09-30,-2237.0,False
2019-08-19,2019Q3,ALMENDRAL,999583.5913646825,53933.34100000019,18048.204643,945650.2503646824,52.3958071769456,46.8,0.1067987588787025,53933.34100000019,2025-09-30,-2234.0,False
2019-08-20,2019Q3,ALMENDRAL,1003004.3206460488,53933.34100000019,18048.204643,949070.9796460485,52.58534011659414,46.8,0.11001811728832933,53933.34100000019,2025-09-30,-2233.0,False
2019-08-21,2019Q3,ALMENDRAL,1003153.7699835843,53933.34100000019,18048.204643,949220.428983584,52.593620681918594,46.8,0.11015823985494144,53933.34100000019,2025-09-30,-2232.0,False
