Date,Date_quarter,Holding,HoldingValue
2017-04-13,2017Q2,ANTARCHILE,6016313.733860415
2017-04-13,2017Q2,IAM,1163982.7308771962
2017-04-13,2017Q2,INVERCAP,497627.4943709799
2017-04-13,2017Q2,QUINENCO,0.0
2017-04-14,2017Q2,ALMENDRAL,1365568.4135069777
2017-04-14,2017Q2,ANTARCHILE,6016313.733860415
2017-04-14,2017Q2,IAM,1163982.7308771962
2017-04-14,2017Q2,INVERCAP,497627.4943709799
2017-04-14,2017Q2,QUINENCO,0.0
2017-04-15,2017Q2,ALMENDRAL,1365568.4135069777
2017-04-15,2017Q2,ANTARCHILE,6016313.733860415
2017-04-15,2017Q2,IAM,1163982.7308771962
2017-04-15,2017Q2,INVERCAP,497627.4943709799
2017-04-15,2017Q2,QUINENCO,0.0
2017-04-16,2017Q2,ALMENDRAL,1365568.4135069777
2017-04-16,2017Q2,ANTARCHILE,6016313.733860415
2017-04-16,2017Q2,IAM,1163982.7308771962
2017-04-16,2017Q2,INVERCAP,497627.4943709799
2017-04-16,2017Q2,QUINENCO,0.0
2017-04-17,2017Q2,ALMENDRAL,1380496.7417785712
2017-04-17,2017Q2,ANTARCHILE,6029472.816543125
2017-04-17,2017Q2,IAM,1167981.9315277245
2017-04-17,2017Q2,INVERCAP,480868.42305366154
2017-04-17,2017Q2,QUINENCO,0.0
2017-04-18,2017Q2,ALMENDRAL,1359241.7248846448
2017-04-18,2017Q2,ANTARCHILE,6031716.03901526
2017-04-18,2017Q2,IAM,1165090.2018265731
2017-04-18,2017Q2,INVERCAP,448253.19162565534
2017-04-18,2017Q2,QUINENCO,0.0
2017-04-19,2017Q2,ALMENDRAL,1359241.7248846448
2017-04-19,2017Q2,ANTARCHILE,6031716.03901526
2017-04-19,2017Q2,IAM,1165090.2018265731
2017-04-19,2017Q2,INVERCAP,448253.19162565534
2017-04-19,2017Q2,QUINENCO,0.0
2017-04-20,2017Q2,ALMENDRAL,1349660.3618004296
2017-04-20,2017Q2,ANTARCHILE,5990662.033535165
2017-04-20,2017Q2,IAM,1145217.2509016406
2017-04-20,2017Q2,INVERCAP,446323.9496949408
2017-04-20,2017Q2,QUINENCO,0.0
2017-04-21,2017Q2,ALMENDRAL,1348896.5096308042
2017-04-21,2017Q2,ANTARCHILE,6024670.710447773
2017-04-21,2017Q2,IAM,1156999.5112797355
2017-04-21,2017Q2,INVERCAP,463771.57200436614
2017-04-21,2017Q2,QUINENCO,0.0
2017-04-22,2017Q2,ALMENDRAL,1348896.5096308042
2017-04-22,2017Q2,ANTARCHILE,6024670.710447773
2017-04-22,2017Q2,IAM,1156999.5112797355
2017-04-22,2017Q2,INVERCAP,463771.57200436614
2017-04-22,2017Q2,QUINENCO,0.0
2017-04-23,2017Q2,ALMENDRAL,1348896.5096308042
2017-04-23,2017Q2,ANTARCHILE,6024670.710447773
2017-04-23,2017Q2,IAM,1156999.5112797355
2017-04-23,2017Q2,INVERCAP,463771.57200436614
2017-04-23,2017Q2,QUINENCO,0.0
2017-04-24,2017Q2,ALMENDRAL,1347485.0436651919
2017-04-24,2017Q2,ANTARCHILE,6060066.854788708
2017-04-24,2017Q2,IAM,1156999.5112797355
2017-04-24,2017Q2,INVERCAP,446310.95816678787
2017-04-24,2017Q2,QUINENCO,0.0
2017-04-25,2017Q2,ALMENDRAL,1357016.5903035619
2017-04-25,2017Q2,ANTARCHILE,6064817.670564938
2017-04-25,2017Q2,IAM,1155984.3295761396
2017-04-25,2017Q2,INVERCAP,464219.7797256432
2017-04-25,2017Q2,QUINENCO,0.0
2017-04-26,2017Q2,ALMENDRAL,1368806.4824869118
2017-04-26,2017Q2,ANTARCHILE,6177867.312212516
2017-04-26,2017Q2,IAM,1159306.742424271
2017-04-26,2017Q2,INVERCAP,457204.35452304484
2017-04-26,2017Q2,QUINENCO,0.0
2017-04-27,2017Q2,ALMENDRAL,1334466.3458176618
2017-04-27,2017Q2,ANTARCHILE,6087230.005604332
2017-04-27,2017Q2,IAM,1156384.2496411924
2017-04-27,2017Q2,INVERCAP,450182.4335563699
2017-04-27,2017Q2,QUINENCO,0.0
2017-04-28,2017Q2,ALMENDRAL,1330198.7369569284
2017-04-28,2017Q2,ANTARCHILE,6166569.110712286
2017-04-28,2017Q2,IAM,1160814.1334387008
2017-04-28,2017Q2,INVERCAP,452767.747658809
2017-04-28,2017Q2,QUINENCO,0.0
2017-04-29,2017Q2,ALMENDRAL,1330198.7369569284
2017-04-29,2017Q2,ANTARCHILE,6166569.110712286
2017-04-29,2017Q2,IAM,1160814.1334387008
2017-04-29,2017Q2,INVERCAP,452767.747658809
2017-04-29,2017Q2,QUINENCO,0.0
2017-04-30,2017Q2,ALMENDRAL,1330198.7369569284
2017-04-30,2017Q2,ANTARCHILE,6166569.110712286
2017-04-30,2017Q2,IAM,1160814.1334387008
2017-04-30,2017Q2,INVERCAP,452767.747658809
2017-04-30,2017Q2,QUINENCO,0.0
2017-05-01,2017Q2,ALMENDRAL,1330198.7369569284
2017-05-01,2017Q2,ANTARCHILE,6166569.110712286
2017-05-01,2017Q2,IAM,1160814.1334387008
2017-05-01,2017Q2,INVERCAP,452767.747658809
2017-05-01,2017Q2,QUINENCO,0.0
2017-05-02,2017Q2,ALMENDRAL,1353379.9897568668
2017-05-02,2017Q2,ANTARCHILE,6325791.709538322
2017-05-02,2017Q2,IAM,1166628.3559229302
2017-05-02,2017Q2,INVERCAP,441724.94872879295
2017-05-02,2017Q2,QUINENCO,0.0
2017-05-03,2017Q2,ALMENDRAL,1351354.1209591646
2017-05-03,2017Q2,ANTARCHILE,6279265.0105503015
2017-05-03,2017Q2,IAM,1178687.484038369
2017-05-03,2017Q2,INVERCAP,415020.8626103837
2017-05-03,2017Q2,QUINENCO,0.0
2017-05-04,2017Q2,ALMENDRAL,1339182.302691002
2017-05-04,2017Q2,ANTARCHILE,6292482.271500023
2017-05-04,2017Q2,IAM,1177549.2500070648
2017-05-04,2017Q2,INVERCAP,389745.84458880004
2017-05-04,2017Q2,QUINENCO,0.0
2017-05-05,2017Q2,ALMENDRAL,1337721.0202795442
2017-05-05,2017Q2,ANTARCHILE,6171842.671948143
2017-05-05,2017Q2,IAM,1181979.1338045732
2017-05-05,2017Q2,INVERCAP,401490.1860390759
2017-05-05,2017Q2,QUINENCO,0.0
2017-05-06,2017Q2,ALMENDRAL,1337721.0202795442
2017-05-06,2017Q2,ANTARCHILE,6171842.671948143
2017-05-06,2017Q2,IAM,1181979.1338045732
2017-05-06,2017Q2,INVERCAP,401490.1860390759
2017-05-06,2017Q2,QUINENCO,0.0
2017-05-07,2017Q2,ALMENDRAL,1337721.0202795442
2017-05-07,2017Q2,ANTARCHILE,6171842.671948143
2017-05-07,2017Q2,IAM,1181979.1338045732
2017-05-07,2017Q2,INVERCAP,401490.1860390759
2017-05-07,2017Q2,QUINENCO,0.0
2017-05-08,2017Q2,ALMENDRAL,1324552.873094479
2017-05-08,2017Q2,ANTARCHILE,6098279.2616736395
2017-05-08,2017Q2,IAM,1185424.5989804128
2017-05-08,2017Q2,INVERCAP,398606.0667891187
2017-05-08,2017Q2,QUINENCO,0.0
2017-05-09,2017Q2,ALMENDRAL,1274885.8765868742
2017-05-09,2017Q2,ANTARCHILE,6147118.732811141
2017-05-09,2017Q2,IAM,1178379.8532190977
2017-05-09,2017Q2,INVERCAP,398573.58796873636
2017-05-09,2017Q2,QUINENCO,0.0
2017-05-10,2017Q2,ALMENDRAL,1262016.62807688
2017-05-10,2017Q2,ANTARCHILE,6263710.929815151
2017-05-10,2017Q2,IAM,1192746.2124790722
2017-05-10,2017Q2,INVERCAP,398417.68963090086
2017-05-10,2017Q2,QUINENCO,0.0
2017-05-11,2017Q2,ALMENDRAL,1262149.471932467
2017-05-11,2017Q2,ANTARCHILE,6216888.598902881
2017-05-11,2017Q2,IAM,1188070.2240261468
2017-05-11,2017Q2,INVERCAP,398677.52019396
2017-05-11,2017Q2,QUINENCO,0.0
2017-05-12,2017Q2,ALMENDRAL,1270269.5526052248
2017-05-12,2017Q2,ANTARCHILE,6234674.891789868
2017-05-12,2017Q2,IAM,1207389.4394763908
2017-05-12,2017Q2,INVERCAP,420301.9188045619
2017-05-12,2017Q2,QUINENCO,0.0
2017-05-13,2017Q2,ALMENDRAL,1270269.5526052248
2017-05-13,2017Q2,ANTARCHILE,6234674.891789868
2017-05-13,2017Q2,IAM,1207389.4394763908
2017-05-13,2017Q2,INVERCAP,420301.9188045619
2017-05-13,2017Q2,QUINENCO,0.0
2017-05-14,2017Q2,ALMENDRAL,1270269.5526052248
2017-05-14,2017Q2,ANTARCHILE,6234674.891789868
2017-05-14,2017Q2,IAM,1207389.4394763908
2017-05-14,2017Q2,INVERCAP,420301.9188045619
2017-05-14,2017Q2,QUINENCO,0.0
2017-05-15,2017Q2,ALMENDRAL,1265503.7792860398
2017-05-15,2017Q2,ANTARCHILE,6374707.618301063
2017-05-15,2017Q2,IAM,1205051.4452499282
2017-05-15,2017Q2,INVERCAP,408557.57735428616
2017-05-15,2017Q2,QUINENCO,0.0
2017-05-16,2017Q2,ALMENDRAL,1265470.568322143
2017-05-16,2017Q2,ANTARCHILE,6350028.081535289
2017-05-16,2017Q2,IAM,1205420.6022330537
2017-05-16,2017Q2,INVERCAP,421237.30883157504
2017-05-16,2017Q2,QUINENCO,0.0
2017-05-17,2017Q2,ALMENDRAL,1268393.1331450578
2017-05-17,2017Q2,ANTARCHILE,6327707.505558887
2017-05-17,2017Q2,IAM,1145924.801785965
2017-05-17,2017Q2,INVERCAP,425433.5724249811
2017-05-17,2017Q2,QUINENCO,0.0
2017-05-18,2017Q2,ALMENDRAL,1266732.5849502198
2017-05-18,2017Q2,ANTARCHILE,6218247.964704553
2017-05-18,2017Q2,IAM,1133527.2797693275
2017-05-18,2017Q2,INVERCAP,405199.2673267459
2017-05-18,2017Q2,QUINENCO,0.0
2017-05-19,2017Q2,ALMENDRAL,1270834.1389914698
2017-05-19,2017Q2,ANTARCHILE,6210415.94931722
2017-05-19,2017Q2,IAM,1147955.165193156
2017-05-19,2017Q2,INVERCAP,429902.6581095994
2017-05-19,2017Q2,QUINENCO,0.0
2017-05-20,2017Q2,ALMENDRAL,1270834.1389914698
2017-05-20,2017Q2,ANTARCHILE,6210415.94931722
2017-05-20,2017Q2,IAM,1147955.165193156
2017-05-20,2017Q2,INVERCAP,429902.6581095994
2017-05-20,2017Q2,QUINENCO,0.0
2017-05-21,2017Q2,ALMENDRAL,1270834.1389914698
2017-05-21,2017Q2,ANTARCHILE,6210415.94931722
2017-05-21,2017Q2,IAM,1147955.165193156
2017-05-21,2017Q2,INVERCAP,429902.6581095994
2017-05-21,2017Q2,QUINENCO,0.0
2017-05-22,2017Q2,ALMENDRAL,1247984.9958304989
2017-05-22,2017Q2,ANTARCHILE,6250369.685803383
2017-05-22,2017Q2,IAM,1155922.8034122856
2017-05-22,2017Q2,INVERCAP,440861.0121066211
2017-05-22,2017Q2,QUINENCO,0.0
2017-05-23,2017Q2,ALMENDRAL,1239582.6219646186
2017-05-23,2017Q2,ANTARCHILE,6225649.250822
2017-05-23,2017Q2,IAM,1168627.9562481942
2017-05-23,2017Q2,INVERCAP,450987.90830185346
2017-05-23,2017Q2,QUINENCO,0.0
2017-05-24,2017Q2,ALMENDRAL,1251472.1470396586
2017-05-24,2017Q2,ANTARCHILE,6329627.612696905
2017-05-24,2017Q2,IAM,1165859.2788747519
2017-05-24,2017Q2,INVERCAP,444251.8009545437
2017-05-24,2017Q2,QUINENCO,0.0
2017-05-25,2017Q2,ALMENDRAL,1245344.7242007065
2017-05-25,2017Q2,ANTARCHILE,6297043.608527563
2017-05-25,2017Q2,IAM,1153707.8615135313
2017-05-25,2017Q2,INVERCAP,444764.96631658566
2017-05-25,2017Q2,QUINENCO,0.0
2017-05-26,2017Q2,ALMENDRAL,1240280.0522064506
2017-05-26,2017Q2,ANTARCHILE,6293569.743904998
2017-05-26,2017Q2,IAM,1155276.7786918154
2017-05-26,2017Q2,INVERCAP,435443.5448668368
2017-05-26,2017Q2,QUINENCO,0.0
2017-05-27,2017Q2,ALMENDRAL,1240280.0522064506
2017-05-27,2017Q2,ANTARCHILE,6293569.743904998
2017-05-27,2017Q2,IAM,1155276.7786918154
2017-05-27,2017Q2,INVERCAP,435443.5448668368
2017-05-27,2017Q2,QUINENCO,0.0
2017-05-28,2017Q2,ALMENDRAL,1240280.0522064506
2017-05-28,2017Q2,ANTARCHILE,6293569.743904998
2017-05-28,2017Q2,IAM,1155276.7786918154
2017-05-28,2017Q2,INVERCAP,435443.5448668368
2017-05-28,2017Q2,QUINENCO,0.0
2017-05-29,2017Q2,ALMENDRAL,1244099.313054578
2017-05-29,2017Q2,ANTARCHILE,6345792.12756391
2017-05-29,2017Q2,IAM,1147832.1128654475
2017-05-29,2017Q2,INVERCAP,427460.25081684295
2017-05-29,2017Q2,QUINENCO,0.0
2017-05-30,2017Q2,ALMENDRAL,1234119.4184036015
2017-05-30,2017Q2,ANTARCHILE,6460604.621599873
2017-05-30,2017Q2,IAM,1150908.4210581616
2017-05-30,2017Q2,INVERCAP,415066.33295891905
2017-05-30,2017Q2,QUINENCO,0.0
2017-05-31,2017Q2,ALMENDRAL,1244298.5788379584
2017-05-31,2017Q2,ANTARCHILE,6339764.721724051
2017-05-31,2017Q2,IAM,1149216.451552169
2017-05-31,2017Q2,INVERCAP,423959.03397962014
2017-05-31,2017Q2,QUINENCO,0.0
2017-06-01,2017Q2,ALMENDRAL,1253149.300716445
2017-06-01,2017Q2,ANTARCHILE,6432588.051844184
2017-06-01,2017Q2,IAM,1158045.4560652582
2017-06-01,2017Q2,INVERCAP,407349.3652360608
2017-06-01,2017Q2,QUINENCO,0.0
2017-06-02,2017Q2,ALMENDRAL,1268592.3989284385
2017-06-02,2017Q2,ANTARCHILE,6435768.139192861
2017-06-02,2017Q2,IAM,1151492.9196147772
2017-06-02,2017Q2,INVERCAP,409298.0944590048
2017-06-02,2017Q2,QUINENCO,0.0
2017-06-03,2017Q2,ALMENDRAL,1268592.3989284385
2017-06-03,2017Q2,ANTARCHILE,6435768.139192861
2017-06-03,2017Q2,IAM,1151492.9196147772
2017-06-03,2017Q2,INVERCAP,409298.0944590048
2017-06-03,2017Q2,QUINENCO,0.0
2017-06-04,2017Q2,ALMENDRAL,1268592.3989284385
2017-06-04,2017Q2,ANTARCHILE,6435768.139192861
2017-06-04,2017Q2,IAM,1151492.9196147772
2017-06-04,2017Q2,INVERCAP,409298.0944590048
2017-06-04,2017Q2,QUINENCO,0.0
2017-06-05,2017Q2,ALMENDRAL,1260356.079882042
2017-06-05,2017Q2,ANTARCHILE,6428845.4368905015
2017-06-05,2017Q2,IAM,1151339.1042051415
2017-06-05,2017Q2,INVERCAP,394916.4727936781
2017-06-05,2017Q2,QUINENCO,0.0
2017-06-06,2017Q2,ALMENDRAL,1269273.223688322
2017-06-06,2017Q2,ANTARCHILE,6493254.550927597
2017-06-06,2017Q2,IAM,1153400.2306942602
2017-06-06,2017Q2,INVERCAP,400808.13081104547
2017-06-06,2017Q2,QUINENCO,0.0
2017-06-07,2017Q2,ALMENDRAL,1261402.22524479
2017-06-07,2017Q2,ANTARCHILE,6429879.660362706
2017-06-07,2017Q2,IAM,1155122.9632821798
2017-06-07,2017Q2,INVERCAP,394416.2989597891
2017-06-07,2017Q2,QUINENCO,0.0
2017-06-08,2017Q2,ALMENDRAL,1249878.0207726143
2017-06-08,2017Q2,ANTARCHILE,6354738.135859313
2017-06-08,2017Q2,IAM,1163798.1523856334
2017-06-08,2017Q2,INVERCAP,390778.67107696034
2017-06-08,2017Q2,QUINENCO,0.0
2017-06-09,2017Q2,ALMENDRAL,1240197.0247967087
2017-06-09,2017Q2,ANTARCHILE,6378727.846547461
2017-06-09,2017Q2,IAM,1159060.6377688537
2017-06-09,2017Q2,INVERCAP,389460.0309694349
2017-06-09,2017Q2,QUINENCO,0.0
2017-06-10,2017Q2,ALMENDRAL,1240197.0247967087
2017-06-10,2017Q2,ANTARCHILE,6378727.846547461
2017-06-10,2017Q2,IAM,1159060.6377688537
2017-06-10,2017Q2,INVERCAP,389460.0309694349
2017-06-10,2017Q2,QUINENCO,0.0
2017-06-11,2017Q2,ALMENDRAL,1240197.0247967087
2017-06-11,2017Q2,ANTARCHILE,6378727.846547461
2017-06-11,2017Q2,IAM,1159060.6377688537
2017-06-11,2017Q2,INVERCAP,389460.0309694349
2017-06-11,2017Q2,QUINENCO,0.0
2017-06-12,2017Q2,ALMENDRAL,1254494.3447542638
2017-06-12,2017Q2,ANTARCHILE,6393934.025732415
2017-06-12,2017Q2,IAM,1157676.2990821323
2017-06-12,2017Q2,INVERCAP,388232.33155898016
2017-06-12,2017Q2,QUINENCO,0.0
2017-06-13,2017Q2,ALMENDRAL,1256603.2409617081
2017-06-13,2017Q2,ANTARCHILE,6468312.292835119
2017-06-13,2017Q2,IAM,1159737.4255712507
2017-06-13,2017Q2,INVERCAP,368407.25959756324
2017-06-13,2017Q2,QUINENCO,0.0
2017-06-14,2017Q2,ALMENDRAL,1253431.5939095677
2017-06-14,2017Q2,ANTARCHILE,6442694.104924144
2017-06-14,2017Q2,IAM,1168351.08851085
2017-06-14,2017Q2,INVERCAP,344665.2418980288
2017-06-14,2017Q2,QUINENCO,0.0
2017-06-15,2017Q2,ALMENDRAL,1237672.9915405547
2017-06-15,2017Q2,ANTARCHILE,6489957.436846467
2017-06-15,2017Q2,IAM,1164321.1247783948
2017-06-15,2017Q2,INVERCAP,333934.23964368383
2017-06-15,2017Q2,QUINENCO,0.0
2017-06-16,2017Q2,ALMENDRAL,1248267.2890236212
2017-06-16,2017Q2,ANTARCHILE,6349244.967252762
2017-06-16,2017Q2,IAM,1199514.0905030428
2017-06-16,2017Q2,INVERCAP,340546.9274735405
2017-06-16,2017Q2,QUINENCO,0.0
2017-06-17,2017Q2,ALMENDRAL,1248267.2890236212
2017-06-17,2017Q2,ANTARCHILE,6349244.967252762
2017-06-17,2017Q2,IAM,1199514.0905030428
2017-06-17,2017Q2,INVERCAP,340546.9274735405
2017-06-17,2017Q2,QUINENCO,0.0
2017-06-18,2017Q2,ALMENDRAL,1248267.2890236212
2017-06-18,2017Q2,ANTARCHILE,6349244.967252762
2017-06-18,2017Q2,IAM,1199514.0905030428
2017-06-18,2017Q2,INVERCAP,340546.9274735405
2017-06-18,2017Q2,QUINENCO,0.0
2017-06-19,2017Q2,ALMENDRAL,1238486.6601560253
2017-06-19,2017Q2,ANTARCHILE,6310710.922193981
2017-06-19,2017Q2,IAM,1177087.8037781578
2017-06-19,2017Q2,INVERCAP,329965.3277929546
2017-06-19,2017Q2,QUINENCO,0.0
2017-06-20,2017Q2,ALMENDRAL,1235032.7199107623
2017-06-20,2017Q2,ANTARCHILE,6234874.0924436385
2017-06-20,2017Q2,IAM,1181979.1338045732
2017-06-20,2017Q2,INVERCAP,311640.7773332045
2017-06-20,2017Q2,QUINENCO,0.0
2017-06-21,2017Q2,ALMENDRAL,1210074.6805423473
2017-06-21,2017Q2,ANTARCHILE,6171772.194945615
2017-06-21,2017Q2,IAM,1166320.7251036589
2017-06-21,2017Q2,INVERCAP,314914.6424277504
2017-06-21,2017Q2,QUINENCO,0.0
2017-06-22,2017Q2,ALMENDRAL,1221416.2247130908
2017-06-22,2017Q2,ANTARCHILE,6223173.881516961
2017-06-22,2017Q2,IAM,1176995.5145323765
2017-06-22,2017Q2,INVERCAP,315512.25272278656
2017-06-22,2017Q2,QUINENCO,0.0
2017-06-23,2017Q2,ALMENDRAL,1219357.1449514918
2017-06-23,2017Q2,ANTARCHILE,6184071.898065548
2017-06-23,2017Q2,IAM,1173580.8124384638
2017-06-23,2017Q2,INVERCAP,311939.5824807226
2017-06-23,2017Q2,QUINENCO,0.0
2017-06-24,2017Q2,ALMENDRAL,1219357.1449514918
2017-06-24,2017Q2,ANTARCHILE,6184071.898065548
2017-06-24,2017Q2,IAM,1173580.8124384638
2017-06-24,2017Q2,INVERCAP,311939.5824807226
2017-06-24,2017Q2,QUINENCO,0.0
2017-06-25,2017Q2,ALMENDRAL,1219357.1449514918
2017-06-25,2017Q2,ANTARCHILE,6184071.898065548
2017-06-25,2017Q2,IAM,1173580.8124384638
2017-06-25,2017Q2,INVERCAP,311939.5824807226
2017-06-25,2017Q2,QUINENCO,0.0
2017-06-26,2017Q2,ALMENDRAL,1219357.1449514918
2017-06-26,2017Q2,ANTARCHILE,6184071.898065548
2017-06-26,2017Q2,IAM,1173580.8124384638
2017-06-26,2017Q2,INVERCAP,311939.5824807226
2017-06-26,2017Q2,QUINENCO,0.0
2017-06-27,2017Q2,ALMENDRAL,1213860.730426578
2017-06-27,2017Q2,ANTARCHILE,6058452.085079962
2017-06-27,2017Q2,IAM,1186070.6237008828
2017-06-27,2017Q2,INVERCAP,332193.3748711872
2017-06-27,2017Q2,QUINENCO,0.0
2017-06-28,2017Q2,ALMENDRAL,1199779.2817343518
2017-06-28,2017Q2,ANTARCHILE,5929157.368567737
2017-06-28,2017Q2,IAM,1182932.7893443143
2017-06-28,2017Q2,INVERCAP,348744.58173805824
2017-06-28,2017Q2,QUINENCO,0.0
2017-06-29,2017Q2,ALMENDRAL,1198467.4486604298
2017-06-29,2017Q2,ANTARCHILE,5982297.7395281745
2017-06-29,2017Q2,IAM,1187977.9347803653
2017-06-29,2017Q2,INVERCAP,355889.9222221863
2017-06-29,2017Q2,QUINENCO,0.0
2017-06-30,2017Q2,ALMENDRAL,1201456.435411138
2017-06-30,2017Q2,ANTARCHILE,5986972.735895954
2017-06-30,2017Q2,IAM,1196499.3084741833
2017-06-30,2017Q2,INVERCAP,344782.16565140546
2017-06-30,2017Q2,QUINENCO,0.0
2017-07-01,2017Q3,ALMENDRAL,1201456.435411138
2017-07-01,2017Q3,ANTARCHILE,5986972.735895954
2017-07-01,2017Q3,IAM,1196499.3084741833
2017-07-01,2017Q3,INVERCAP,344782.16565140546
2017-07-01,2017Q3,QUINENCO,0.0
2017-07-02,2017Q3,ALMENDRAL,1201456.435411138
2017-07-02,2017Q3,ANTARCHILE,5986972.735895954
2017-07-02,2017Q3,IAM,1196499.3084741833
2017-07-02,2017Q3,INVERCAP,344782.16565140546
2017-07-02,2017Q3,QUINENCO,0.0
2017-07-03,2017Q3,ALMENDRAL,1210174.3134340376
2017-07-03,2017Q3,ANTARCHILE,6036045.779044982
2017-07-03,2017Q3,IAM,1192284.766250165
2017-07-03,2017Q3,INVERCAP,341735.6522995363
2017-07-03,2017Q3,QUINENCO,0.0
2017-07-04,2017Q3,ALMENDRAL,1207218.537647226
2017-07-04,2017Q3,ANTARCHILE,6047112.006057298
2017-07-04,2017Q3,IAM,1196007.0991633488
2017-07-04,2017Q3,INVERCAP,337740.7573925011
2017-07-04,2017Q3,QUINENCO,0.0
2017-07-05,2017Q3,ALMENDRAL,1208962.1132518058
2017-07-05,2017Q3,ANTARCHILE,6154449.164435965
2017-07-05,2017Q3,IAM,1195914.8099175675
2017-07-05,2017Q3,INVERCAP,341800.6099403011
2017-07-05,2017Q3,QUINENCO,0.0
2017-07-06,2017Q3,ALMENDRAL,1192273.603893684
2017-07-06,2017Q3,ANTARCHILE,6084990.905504602
2017-07-06,2017Q3,IAM,1196407.0192284018
2017-07-06,2017Q3,INVERCAP,335766.0451132512
2017-07-06,2017Q3,QUINENCO,0.0
2017-07-07,2017Q3,ALMENDRAL,1204677.8989091238
2017-07-07,2017Q3,ANTARCHILE,6220873.528466342
2017-07-07,2017Q3,IAM,1191392.6368742778
2017-07-07,2017Q3,INVERCAP,353590.4217391123
2017-07-07,2017Q3,QUINENCO,0.0
2017-07-08,2017Q3,ALMENDRAL,1204677.8989091238
2017-07-08,2017Q3,ANTARCHILE,6220873.528466342
2017-07-08,2017Q3,IAM,1191392.6368742778
2017-07-08,2017Q3,INVERCAP,353590.4217391123
2017-07-08,2017Q3,QUINENCO,0.0
2017-07-09,2017Q3,ALMENDRAL,1204677.8989091238
2017-07-09,2017Q3,ANTARCHILE,6220873.528466342
2017-07-09,2017Q3,IAM,1191392.6368742778
2017-07-09,2017Q3,INVERCAP,353590.4217391123
2017-07-09,2017Q3,QUINENCO,0.0
2017-07-10,2017Q3,ALMENDRAL,1204810.742764711
2017-07-10,2017Q3,ANTARCHILE,6318531.875279373
2017-07-10,2017Q3,IAM,1210588.799996813
2017-07-10,2017Q3,INVERCAP,368634.61134024005
2017-07-10,2017Q3,QUINENCO,0.0
2017-07-11,2017Q3,ALMENDRAL,1190114.8912403944
2017-07-11,2017Q3,ANTARCHILE,6298822.830042227
2017-07-11,2017Q3,IAM,1214711.0529750502
2017-07-11,2017Q3,INVERCAP,360579.86388540483
2017-07-11,2017Q3,QUINENCO,0.0
2017-07-12,2017Q3,ALMENDRAL,1196175.8921515532
2017-07-12,2017Q3,ANTARCHILE,6351838.788468878
2017-07-12,2017Q3,IAM,1242151.722054059
2017-07-12,2017Q3,INVERCAP,364795.61477104033
2017-07-12,2017Q3,QUINENCO,0.0
2017-07-13,2017Q3,ALMENDRAL,1199895.5201079904
2017-07-13,2017Q3,ANTARCHILE,6398880.108535057
2017-07-13,2017Q3,IAM,1251349.8835502737
2017-07-13,2017Q3,INVERCAP,366900.24233181984
2017-07-13,2017Q3,QUINENCO,0.0
2017-07-14,2017Q3,ALMENDRAL,1208165.0501182836
2017-07-14,2017Q3,ANTARCHILE,6456832.61660432
2017-07-14,2017Q3,IAM,1247043.0520804743
2017-07-14,2017Q3,INVERCAP,391993.3789592621
2017-07-14,2017Q3,QUINENCO,0.0
2017-07-15,2017Q3,ALMENDRAL,1208165.0501182836
2017-07-15,2017Q3,ANTARCHILE,6456832.61660432
2017-07-15,2017Q3,IAM,1247043.0520804743
2017-07-15,2017Q3,INVERCAP,391993.3789592621
2017-07-15,2017Q3,QUINENCO,0.0
2017-07-16,2017Q3,ALMENDRAL,1208165.0501182836
2017-07-16,2017Q3,ANTARCHILE,6456832.61660432
2017-07-16,2017Q3,IAM,1247043.0520804743
2017-07-16,2017Q3,INVERCAP,391993.3789592621
2017-07-16,2017Q3,QUINENCO,0.0
2017-07-17,2017Q3,ALMENDRAL,1234767.0321995884
2017-07-17,2017Q3,ANTARCHILE,6503498.79243713
2017-07-17,2017Q3,IAM,1246827.7105069843
2017-07-17,2017Q3,INVERCAP,402250.19043602404
2017-07-17,2017Q3,QUINENCO,0.0
2017-07-18,2017Q3,ALMENDRAL,1230731.900086132
2017-07-18,2017Q3,ANTARCHILE,6503716.252449125
2017-07-18,2017Q3,IAM,1247535.2613913082
2017-07-18,2017Q3,INVERCAP,419424.9906542371
2017-07-18,2017Q3,QUINENCO,0.0
2017-07-19,2017Q3,ALMENDRAL,1228506.7655050491
2017-07-19,2017Q3,ANTARCHILE,6527399.698382819
2017-07-19,2017Q3,IAM,1247996.7076202156
2017-07-19,2017Q3,INVERCAP,401366.7665216227
2017-07-19,2017Q3,QUINENCO,0.0
2017-07-20,2017Q3,ALMENDRAL,1243733.9924517134
2017-07-20,2017Q3,ANTARCHILE,6532569.631291908
2017-07-20,2017Q3,IAM,1252795.7484008495
2017-07-20,2017Q3,INVERCAP,387842.5857143914
2017-07-20,2017Q3,QUINENCO,0.0
2017-07-21,2017Q3,ALMENDRAL,1220536.1341698267
2017-07-21,2017Q3,ANTARCHILE,6431415.897069158
2017-07-21,2017Q3,IAM,1249780.9663719896
2017-07-21,2017Q3,INVERCAP,387167.0262504375
2017-07-21,2017Q3,QUINENCO,0.0
2017-07-22,2017Q3,ALMENDRAL,1220536.1341698267
2017-07-22,2017Q3,ANTARCHILE,6431415.897069158
2017-07-22,2017Q3,IAM,1249780.9663719896
2017-07-22,2017Q3,INVERCAP,387167.0262504375
2017-07-22,2017Q3,QUINENCO,0.0
