Date,Date_quarter,Holding,HoldingValue,NetDebt,eqy_shares_total,NAV,NAV_PS,Price,stale,Discount
2020-10-16,2020Q4,INVERCAP,422224.6649712,-71670.9435600001,149.253056,493895.6085312001,3309.115550245083,2200.0,False,0.33516978582477686
2020-10-19,2020Q4,INVERCAP,411831.442448832,-71670.9435600001,149.253056,483502.3860088321,3239.4806442611944,2177.6,False,0.32779348323699276
2020-10-20,2020Q4,INVERCAP,410532.289633536,-71670.9435600001,149.253056,482203.2331935361,3230.7762810132085,2177.6,False,0.3259824232344929
2020-10-21,2020Q4,INVERCAP,422289.6226119648,-71670.9435600001,149.253056,493960.5661719649,3309.5507684074823,2190.0,False,0.3382787715766624
2020-10-22,2020Q4,INVERCAP,427421.27623238397,-71670.9435600001,149.253056,499092.2197923841,3343.9330032370267,2200.0,False,0.34209208202726116
2020-10-23,2020Q4,INVERCAP,429850.6919969875,-71670.9435600001,149.253056,501521.6355569876,3360.2101625107607,2200.0,False,0.3452790469640886
2020-10-26,2020Q4,INVERCAP,423894.0763388554,-71670.9435600001,149.253056,495565.0198988555,3320.300657018745,2200.0,False,0.33740940135964925
2020-10-27,2020Q4,INVERCAP,428590.5137661504,-71670.9435600001,149.253056,500261.4573261505,3351.766930160214,2167.8,False,0.35323665243741165
2020-10-28,2020Q4,INVERCAP,417872.5030399584,-71670.9435600001,149.253056,489543.4465999585,3279.9559333643297,2167.8,False,0.3390764863793656
2020-10-29,2020Q4,INVERCAP,414429.748079424,-71670.9435600001,149.253056,486100.6916394241,3256.889370757167,2167.8,False,0.334395567910854
2020-10-30,2020Q4,INVERCAP,414429.748079424,-71670.9435600001,149.253056,486100.6916394241,3256.889370757167,2136.1,False,0.3441287815362928
2020-11-02,2020Q4,INVERCAP,417541.2190720579,-71670.9435600001,149.253056,489212.162632058,3277.736320736093,2136.1,False,0.34830023193559134
2020-11-03,2020Q4,INVERCAP,419990.1221288909,-71670.9435600001,149.253056,491661.065688891,3294.1440454585468,2136.1,False,0.35154626800703437
2020-11-04,2020Q4,INVERCAP,418327.20652531204,-71670.9435600001,149.253056,489998.15008531214,3283.002460501125,2136.1,False,0.349345598822993
2020-11-05,2020Q4,INVERCAP,431974.8068499965,-71670.9435600001,149.253056,503645.7504099966,3374.441796421218,2136.1,False,0.3669767834592814
2020-11-06,2020Q4,INVERCAP,452533.9001520557,-71670.9435600001,149.253056,524204.8437120558,3512.188344820597,2136.1,False,0.3918036875356945
2020-11-09,2020Q4,INVERCAP,442686.32181211206,-71670.9435600001,149.253056,514357.26537211216,3446.209271400863,2136.1,False,0.38015952260157193
2020-11-10,2020Q4,INVERCAP,446258.992054176,-71670.9435600001,149.253056,517929.9356141761,3470.1462703328243,2136.1,False,0.38443516970392
2020-11-11,2020Q4,INVERCAP,450806.026907712,-71670.9435600001,149.253056,522476.9704677121,3500.611541700775,2155.3,False,0.3843075775974715
2020-11-12,2020Q4,INVERCAP,445284.62744270405,-71670.9435600001,149.253056,516955.57100270415,3463.617997896835,2155.3,False,0.3777316085928837
2020-11-13,2020Q4,INVERCAP,443011.110015936,-71670.9435600001,149.253056,514682.0535759361,3448.3853622128595,2155.3,False,0.3749828474457608
2020-11-16,2020Q4,INVERCAP,446258.992054176,-71670.9435600001,149.253056,517929.9356141761,3470.1462703328243,2155.3,False,0.37890226172129515
2020-11-17,2020Q4,INVERCAP,449506.874092416,-71670.9435600001,149.253056,521177.8176524161,3491.9071784527896,2155.3,False,0.3827728258931039
2020-11-18,2020Q4,INVERCAP,459900.096614784,-71670.9435600001,149.253056,531571.0401747841,3561.5420844366777,2155.3,False,0.3948407883713383
2020-11-19,2020Q4,INVERCAP,461199.24943008006,-71670.9435600001,149.253056,532870.1929900802,3570.2464476846644,2155.3,False,0.39631618388760503
2020-11-20,2020Q4,INVERCAP,453339.3748975392,-71670.9435600001,149.253056,525010.3184575393,3517.585050034348,2155.3,False,0.38727849665526803
2020-11-23,2020Q4,INVERCAP,455353.06176124804,-71670.9435600001,149.253056,527024.0053212482,3531.076813068727,2155.3,False,0.3896196219739243
2020-11-24,2020Q4,INVERCAP,463797.55506067205,-71670.9435600001,149.253056,535468.4986206722,3587.655174180636,2120.0,False,0.4090847929708923
2020-11-25,2020Q4,INVERCAP,461134.29178931523,-71670.9435600001,149.253056,532805.2353493153,3569.8112295222645,2120.0,False,0.40613106304679525
2020-11-26,2020Q4,INVERCAP,466395.86069126404,-71670.9435600001,149.253056,538066.8042512641,3605.0639006766073,2168.8,False,0.39840178711036034
2020-11-27,2020Q4,INVERCAP,466103.5513078224,-71670.9435600001,149.253056,537774.4948678225,3603.105418945811,2168.8,False,0.39807478610088987
2020-11-30,2020Q4,INVERCAP,470942.8955448001,-71670.9435600001,149.253056,542613.8391048003,3635.52917204456,2168.8,False,0.4034431035027828
