Date,Date_quarter,ID,Holding,pct_holding,Price,eqy_shares_total
2017-12-27,2017Q4,AGUAS-A,IAM,0.501,403.57,6140.335714
2017-12-28,2017Q4,AGUAS-A,IAM,0.501,405.86,6140.335714
2017-12-29,2017Q4,AGUAS-A,IAM,0.501,407.4,6140.335714
2017-12-30,2017Q4,AGUAS-A,IAM,0.501,407.4,6140.335714
2017-12-31,2017Q4,AGUAS-A,IAM,0.501,407.4,6140.335714
2018-01-01,2018Q1,AGUAS-A,IAM,0.501,407.4,6140.335714
2018-01-02,2018Q1,AGUAS-A,IAM,0.501,409.28,6140.335714
2018-01-03,2018Q1,AGUAS-A,IAM,0.501,407.93,6140.335714
2018-01-04,2018Q1,AGUAS-A,IAM,0.501,408.97,6140.335714
2018-01-05,2018Q1,AGUAS-A,IAM,0.501,411.62,6140.335714
2018-01-06,2018Q1,AGUAS-A,IAM,0.501,411.62,6140.335714
2018-01-07,2018Q1,AGUAS-A,IAM,0.501,411.62,6140.335714
2018-01-08,2018Q1,AGUAS-A,IAM,0.501,414.68,6140.335714
2018-01-09,2018Q1,AGUAS-A,IAM,0.501,414.75,6140.335714
2018-01-10,2018Q1,AGUAS-A,IAM,0.501,411.05,6140.335714
2018-01-11,2018Q1,AGUAS-A,IAM,0.501,412.11,6140.335714
2018-01-12,2018Q1,AGUAS-A,IAM,0.501,414.18,6140.335714
2018-01-13,2018Q1,AGUAS-A,IAM,0.501,414.18,6140.335714
2018-01-14,2018Q1,AGUAS-A,IAM,0.501,414.18,6140.335714
2018-01-15,2018Q1,AGUAS-A,IAM,0.501,413.87,6140.335714
2018-01-16,2018Q1,AGUAS-A,IAM,0.501,413.87,6140.335714
2018-01-17,2018Q1,AGUAS-A,IAM,0.501,413.15,6140.335714
2018-01-18,2018Q1,AGUAS-A,IAM,0.501,414.83,6140.335714
2018-01-19,2018Q1,AGUAS-A,IAM,0.501,411.15,6140.335714
2018-01-20,2018Q1,AGUAS-A,IAM,0.501,411.15,6140.335714
2018-01-21,2018Q1,AGUAS-A,IAM,0.501,411.15,6140.335714
2018-01-22,2018Q1,AGUAS-A,IAM,0.501,413.85,6140.335714
2018-01-23,2018Q1,AGUAS-A,IAM,0.501,411.21,6140.335714
2018-01-24,2018Q1,AGUAS-A,IAM,0.501,401.44,6140.335714
2018-01-25,2018Q1,AGUAS-A,IAM,0.501,401.18,6140.335714
2018-01-26,2018Q1,AGUAS-A,IAM,0.501,403.87,6140.335714
2018-01-27,2018Q1,AGUAS-A,IAM,0.501,403.87,6140.335714
2018-01-28,2018Q1,AGUAS-A,IAM,0.501,403.87,6140.335714
2018-01-29,2018Q1,AGUAS-A,IAM,0.501,406.18,6140.335714
2018-01-30,2018Q1,AGUAS-A,IAM,0.501,404.52,6140.335714
2018-01-31,2018Q1,AGUAS-A,IAM,0.501,405.95,6140.335714
2018-02-01,2018Q1,AGUAS-A,IAM,0.501,408.22,6140.335714
2018-02-02,2018Q1,AGUAS-A,IAM,0.501,406.08,6140.335714
2018-02-03,2018Q1,AGUAS-A,IAM,0.501,406.08,6140.335714
2018-02-04,2018Q1,AGUAS-A,IAM,0.501,406.08,6140.335714
2018-02-05,2018Q1,AGUAS-A,IAM,0.501,402.48,6140.335714
2018-02-06,2018Q1,AGUAS-A,IAM,0.501,398.87,6140.335714
2018-02-07,2018Q1,AGUAS-A,IAM,0.501,399.95,6140.335714
2018-02-08,2018Q1,AGUAS-A,IAM,0.501,398.85,6140.335714
2018-02-09,2018Q1,AGUAS-A,IAM,0.501,388.0,6140.335714
2018-02-10,2018Q1,AGUAS-A,IAM,0.501,388.0,6140.335714
2018-02-11,2018Q1,AGUAS-A,IAM,0.501,388.0,6140.335714
2018-02-12,2018Q1,AGUAS-A,IAM,0.501,388.2,6140.335714
2018-02-13,2018Q1,AGUAS-A,IAM,0.501,384.4,6140.335714
2018-02-14,2018Q1,AGUAS-A,IAM,0.501,391.19,6140.335714
2018-02-15,2018Q1,AGUAS-A,IAM,0.501,399.54,6140.335714
2018-02-16,2018Q1,AGUAS-A,IAM,0.501,403.38,6140.335714
2018-02-17,2018Q1,AGUAS-A,IAM,0.501,403.38,6140.335714
2018-02-18,2018Q1,AGUAS-A,IAM,0.501,403.38,6140.335714
2018-02-19,2018Q1,AGUAS-A,IAM,0.501,400.16,6140.335714
2018-02-20,2018Q1,AGUAS-A,IAM,0.501,395.15,6140.335714
2018-02-21,2018Q1,AGUAS-A,IAM,0.501,396.79,6140.335714
2018-02-22,2018Q1,AGUAS-A,IAM,0.501,398.48,6140.335714
2018-02-23,2018Q1,AGUAS-A,IAM,0.501,400.45,6140.335714
2018-02-24,2018Q1,AGUAS-A,IAM,0.501,400.45,6140.335714
2018-02-25,2018Q1,AGUAS-A,IAM,0.501,400.45,6140.335714
2018-02-26,2018Q1,AGUAS-A,IAM,0.501,397.02,6140.335714
2018-02-27,2018Q1,AGUAS-A,IAM,0.501,396.78,6140.335714
2018-02-28,2018Q1,AGUAS-A,IAM,0.501,397.53,6140.335714
2018-03-01,2018Q1,AGUAS-A,IAM,0.501,395.55,6140.335714
2018-03-02,2018Q1,AGUAS-A,IAM,0.501,398.62,6140.335714
2018-03-03,2018Q1,AGUAS-A,IAM,0.501,398.62,6140.335714
2018-03-04,2018Q1,AGUAS-A,IAM,0.501,398.62,6140.335714
2018-03-05,2018Q1,AGUAS-A,IAM,0.501,399.83,6140.335714
2018-03-06,2018Q1,AGUAS-A,IAM,0.501,400.52,6140.335714
2018-03-07,2018Q1,AGUAS-A,IAM,0.501,397.77,6140.335714
2018-03-08,2018Q1,AGUAS-A,IAM,0.501,399.65,6140.335714
2018-03-09,2018Q1,AGUAS-A,IAM,0.501,403.92,6140.335714
2018-03-10,2018Q1,AGUAS-A,IAM,0.501,403.92,6140.335714
2018-03-11,2018Q1,AGUAS-A,IAM,0.501,403.92,6140.335714
2018-03-12,2018Q1,AGUAS-A,IAM,0.501,403.4,6140.335714
2018-03-13,2018Q1,AGUAS-A,IAM,0.501,403.32,6140.335714
2018-03-14,2018Q1,AGUAS-A,IAM,0.501,397.73,6140.335714
2018-03-15,2018Q1,AGUAS-A,IAM,0.501,394.98,6140.335714
2018-03-16,2018Q1,AGUAS-A,IAM,0.501,393.39,6140.335714
2018-03-17,2018Q1,AGUAS-A,IAM,0.501,393.39,6140.335714
2018-03-18,2018Q1,AGUAS-A,IAM,0.501,393.39,6140.335714
2018-03-19,2018Q1,AGUAS-A,IAM,0.501,392.63,6140.335714
2018-03-20,2018Q1,AGUAS-A,IAM,0.501,390.99,6140.335714
2018-03-21,2018Q1,AGUAS-A,IAM,0.501,392.36,6140.335714
2018-03-22,2018Q1,AGUAS-A,IAM,0.501,391.95,6140.335714
2018-03-23,2018Q1,AGUAS-A,IAM,0.501,393.31,6140.335714
2018-03-24,2018Q1,AGUAS-A,IAM,0.501,393.31,6140.335714
2018-03-25,2018Q1,AGUAS-A,IAM,0.501,393.31,6140.335714
2018-03-26,2018Q1,AGUAS-A,IAM,0.501,391.03,6140.335714
2018-03-27,2018Q1,AGUAS-A,IAM,0.501,391.68,6140.335714
2018-03-28,2018Q1,AGUAS-A,IAM,0.501,392.04,6140.335714
2018-03-29,2018Q1,AGUAS-A,IAM,0.501,392.83,6140.335714
2018-03-30,2018Q1,AGUAS-A,IAM,0.501,392.83,6140.335714
2018-03-31,2018Q1,AGUAS-A,IAM,0.501,392.83,6140.335714
2018-04-01,2018Q2,AGUAS-A,IAM,0.501,392.83,6140.335714
2018-04-02,2018Q2,AGUAS-A,IAM,0.501,393.96,6140.335714
2018-04-03,2018Q2,AGUAS-A,IAM,0.501,392.64,6140.335714
2018-04-04,2018Q2,AGUAS-A,IAM,0.501,392.32,6140.335714
2018-04-05,2018Q2,AGUAS-A,IAM,0.501,394.38,6140.335714
2018-04-06,2018Q2,AGUAS-A,IAM,0.501,396.06,6140.335714
2018-04-07,2018Q2,AGUAS-A,IAM,0.501,396.06,6140.335714
2018-04-08,2018Q2,AGUAS-A,IAM,0.501,396.06,6140.335714
2018-04-09,2018Q2,AGUAS-A,IAM,0.501,395.73,6140.335714
2018-04-10,2018Q2,AGUAS-A,IAM,0.501,402.48,6140.335714
2018-04-11,2018Q2,AGUAS-A,IAM,0.501,403.32,6140.335714
2018-04-12,2018Q2,AGUAS-A,IAM,0.501,399.92,6140.335714
2018-04-13,2018Q2,AGUAS-A,IAM,0.501,395.84,6140.335714
2018-04-14,2018Q2,AGUAS-A,IAM,0.501,395.84,6140.335714
2018-04-15,2018Q2,AGUAS-A,IAM,0.501,395.84,6140.335714
2018-04-16,2018Q2,AGUAS-A,IAM,0.501,395.0,6140.335714
2018-04-17,2018Q2,AGUAS-A,IAM,0.501,395.83,6140.335714
2018-04-18,2018Q2,AGUAS-A,IAM,0.501,395.44,6140.335714
2018-04-19,2018Q2,AGUAS-A,IAM,0.501,399.98,6140.335714
2018-04-20,2018Q2,AGUAS-A,IAM,0.501,402.16,6140.335714
2018-04-21,2018Q2,AGUAS-A,IAM,0.501,402.16,6140.335714
2018-04-22,2018Q2,AGUAS-A,IAM,0.501,402.16,6140.335714
2018-04-23,2018Q2,AGUAS-A,IAM,0.501,404.11,6140.335714
2018-04-24,2018Q2,AGUAS-A,IAM,0.501,402.74,6140.335714
2018-04-25,2018Q2,AGUAS-A,IAM,0.501,401.99,6140.335714
2018-04-26,2018Q2,AGUAS-A,IAM,0.501,403.98,6140.335714
2018-04-27,2018Q2,AGUAS-A,IAM,0.501,405.02,6140.335714
2018-04-28,2018Q2,AGUAS-A,IAM,0.501,405.02,6140.335714
2018-04-29,2018Q2,AGUAS-A,IAM,0.501,405.02,6140.335714
2018-04-30,2018Q2,AGUAS-A,IAM,0.501,407.63,6140.335714
2018-05-01,2018Q2,AGUAS-A,IAM,0.501,407.63,6140.335714
2018-05-02,2018Q2,AGUAS-A,IAM,0.501,409.63,6140.335714
2018-05-03,2018Q2,AGUAS-A,IAM,0.501,408.5,6140.335714
2018-05-04,2018Q2,AGUAS-A,IAM,0.501,407.44,6140.335714
2018-05-05,2018Q2,AGUAS-A,IAM,0.501,407.44,6140.335714
2018-05-06,2018Q2,AGUAS-A,IAM,0.501,407.44,6140.335714
2018-05-07,2018Q2,AGUAS-A,IAM,0.501,408.61,6140.335714
2018-05-08,2018Q2,AGUAS-A,IAM,0.501,406.29,6140.335714
2018-05-09,2018Q2,AGUAS-A,IAM,0.501,404.93,6140.335714
2018-05-10,2018Q2,AGUAS-A,IAM,0.501,408.22,6140.335714
2018-05-11,2018Q2,AGUAS-A,IAM,0.501,407.69,6140.335714
2018-05-12,2018Q2,AGUAS-A,IAM,0.501,407.69,6140.335714
2018-05-13,2018Q2,AGUAS-A,IAM,0.501,407.69,6140.335714
2018-05-14,2018Q2,AGUAS-A,IAM,0.501,408.13,6140.335714
2018-05-15,2018Q2,AGUAS-A,IAM,0.501,406.3,6140.335714
2018-05-16,2018Q2,AGUAS-A,IAM,0.501,406.29,6140.335714
2018-05-17,2018Q2,AGUAS-A,IAM,0.501,404.51,6140.335714
2018-05-18,2018Q2,AGUAS-A,IAM,0.501,385.96,6140.335714
2018-05-19,2018Q2,AGUAS-A,IAM,0.501,385.96,6140.335714
2018-05-20,2018Q2,AGUAS-A,IAM,0.501,385.96,6140.335714
2018-05-21,2018Q2,AGUAS-A,IAM,0.501,385.96,6140.335714
2018-05-22,2018Q2,AGUAS-A,IAM,0.501,389.62,6140.335714
2018-05-23,2018Q2,AGUAS-A,IAM,0.501,386.45,6140.335714
2018-05-24,2018Q2,AGUAS-A,IAM,0.501,389.14,6140.335714
2018-05-25,2018Q2,AGUAS-A,IAM,0.501,386.38,6140.335714
2018-05-26,2018Q2,AGUAS-A,IAM,0.501,386.38,6140.335714
2018-05-27,2018Q2,AGUAS-A,IAM,0.501,386.38,6140.335714
2018-05-28,2018Q2,AGUAS-A,IAM,0.501,379.95,6140.335714
2018-05-29,2018Q2,AGUAS-A,IAM,0.501,376.09,6140.335714
2018-05-30,2018Q2,AGUAS-A,IAM,0.501,374.03,6140.335714
2018-05-31,2018Q2,AGUAS-A,IAM,0.501,366.44,6140.335714
2018-06-01,2018Q2,AGUAS-A,IAM,0.501,368.57,6140.335714
2018-06-02,2018Q2,AGUAS-A,IAM,0.501,368.57,6140.335714
2018-06-03,2018Q2,AGUAS-A,IAM,0.501,368.57,6140.335714
2018-06-04,2018Q2,AGUAS-A,IAM,0.501,375.55,6140.335714
2018-06-05,2018Q2,AGUAS-A,IAM,0.501,371.13,6140.335714
2018-06-06,2018Q2,AGUAS-A,IAM,0.501,372.64,6140.335714
2018-06-07,2018Q2,AGUAS-A,IAM,0.501,379.52,6140.335714
2018-06-08,2018Q2,AGUAS-A,IAM,0.501,383.4,6140.335714
2018-06-09,2018Q2,AGUAS-A,IAM,0.501,383.4,6140.335714
2018-06-10,2018Q2,AGUAS-A,IAM,0.501,383.4,6140.335714
2018-06-11,2018Q2,AGUAS-A,IAM,0.501,382.65,6140.335714
2018-06-12,2018Q2,AGUAS-A,IAM,0.501,383.43,6140.335714
2018-06-13,2018Q2,AGUAS-A,IAM,0.501,378.14,6140.335714
2018-06-14,2018Q2,AGUAS-A,IAM,0.501,378.47,6140.335714
2018-06-15,2018Q2,AGUAS-A,IAM,0.501,376.82,6140.335714
2018-06-16,2018Q2,AGUAS-A,IAM,0.501,376.82,6140.335714
2018-06-17,2018Q2,AGUAS-A,IAM,0.501,376.82,6140.335714
2018-06-18,2018Q2,AGUAS-A,IAM,0.501,370.14,6140.335714
2018-06-19,2018Q2,AGUAS-A,IAM,0.501,363.06,6140.335714
2018-06-20,2018Q2,AGUAS-A,IAM,0.501,368.78,6140.335714
2018-06-21,2018Q2,AGUAS-A,IAM,0.501,365.95,6140.335714
2018-06-22,2018Q2,AGUAS-A,IAM,0.501,364.22,6140.335714
2018-06-23,2018Q2,AGUAS-A,IAM,0.501,364.22,6140.335714
2018-06-24,2018Q2,AGUAS-A,IAM,0.501,364.22,6140.335714
2018-06-25,2018Q2,AGUAS-A,IAM,0.501,360.63,6140.335714
2018-06-26,2018Q2,AGUAS-A,IAM,0.501,358.54,6140.335714
2018-06-27,2018Q2,AGUAS-A,IAM,0.501,355.53,6140.335714
2018-06-28,2018Q2,AGUAS-A,IAM,0.501,352.72,6140.335714
2018-06-29,2018Q2,AGUAS-A,IAM,0.501,356.73,6140.335714
2018-06-30,2018Q2,AGUAS-A,IAM,0.501,356.73,6140.335714
2018-07-01,2018Q3,AGUAS-A,IAM,0.501,356.73,6140.335714
2018-07-02,2018Q3,AGUAS-A,IAM,0.501,356.73,6140.335714
2018-07-03,2018Q3,AGUAS-A,IAM,0.501,356.44,6140.335714
2018-07-04,2018Q3,AGUAS-A,IAM,0.501,357.91,6140.335714
2018-07-05,2018Q3,AGUAS-A,IAM,0.501,362.72,6140.335714
2018-07-06,2018Q3,AGUAS-A,IAM,0.501,361.7,6140.335714
2018-07-07,2018Q3,AGUAS-A,IAM,0.501,361.7,6140.335714
2018-07-08,2018Q3,AGUAS-A,IAM,0.501,361.7,6140.335714
2018-07-09,2018Q3,AGUAS-A,IAM,0.501,365.08,6140.335714
2018-07-10,2018Q3,AGUAS-A,IAM,0.501,366.07,6140.335714
2018-07-11,2018Q3,AGUAS-A,IAM,0.501,362.25,6140.335714
2018-07-12,2018Q3,AGUAS-A,IAM,0.501,360.74,6140.335714
2018-07-13,2018Q3,AGUAS-A,IAM,0.501,361.49,6140.335714
2018-07-14,2018Q3,AGUAS-A,IAM,0.501,361.49,6140.335714
2018-07-15,2018Q3,AGUAS-A,IAM,0.501,361.49,6140.335714
2018-07-16,2018Q3,AGUAS-A,IAM,0.501,361.49,6140.335714
2018-07-17,2018Q3,AGUAS-A,IAM,0.501,361.74,6140.335714
2018-07-18,2018Q3,AGUAS-A,IAM,0.501,363.68,6140.335714
2018-07-19,2018Q3,AGUAS-A,IAM,0.501,362.93,6140.335714
2018-07-20,2018Q3,AGUAS-A,IAM,0.501,363.29,6140.335714
2018-07-21,2018Q3,AGUAS-A,IAM,0.501,363.29,6140.335714
2018-07-22,2018Q3,AGUAS-A,IAM,0.501,363.29,6140.335714
2018-07-23,2018Q3,AGUAS-A,IAM,0.501,364.07,6140.335714
2018-07-24,2018Q3,AGUAS-A,IAM,0.501,373.18,6140.335714
2018-07-25,2018Q3,AGUAS-A,IAM,0.501,369.0,6140.335714
2018-07-26,2018Q3,AGUAS-A,IAM,0.501,365.98,6140.335714
2018-07-27,2018Q3,AGUAS-A,IAM,0.501,369.67,6140.335714
2018-07-28,2018Q3,AGUAS-A,IAM,0.501,369.67,6140.335714
2018-07-29,2018Q3,AGUAS-A,IAM,0.501,369.67,6140.335714
2018-07-30,2018Q3,AGUAS-A,IAM,0.501,372.6,6140.335714
2018-07-31,2018Q3,AGUAS-A,IAM,0.501,371.16,6140.335714
2018-08-01,2018Q3,AGUAS-A,IAM,0.501,371.7,6140.335714
2018-08-02,2018Q3,AGUAS-A,IAM,0.501,373.33,6140.335714
2018-08-03,2018Q3,AGUAS-A,IAM,0.501,370.86,6140.335714
2018-08-04,2018Q3,AGUAS-A,IAM,0.501,370.86,6140.335714
2018-08-05,2018Q3,AGUAS-A,IAM,0.501,370.86,6140.335714
2018-08-06,2018Q3,AGUAS-A,IAM,0.501,367.22,6140.335714
2018-08-07,2018Q3,AGUAS-A,IAM,0.501,363.81,6140.335714
2018-08-08,2018Q3,AGUAS-A,IAM,0.501,364.52,6140.335714
2018-08-09,2018Q3,AGUAS-A,IAM,0.501,363.17,6140.335714
2018-08-10,2018Q3,AGUAS-A,IAM,0.501,361.84,6140.335714
2018-08-11,2018Q3,AGUAS-A,IAM,0.501,361.84,6140.335714
2018-08-12,2018Q3,AGUAS-A,IAM,0.501,361.84,6140.335714
2018-08-13,2018Q3,AGUAS-A,IAM,0.501,355.28,6140.335714
2018-08-14,2018Q3,AGUAS-A,IAM,0.501,360.96,6140.335714
2018-08-15,2018Q3,AGUAS-A,IAM,0.501,360.96,6140.335714
2018-08-16,2018Q3,AGUAS-A,IAM,0.501,359.25,6140.335714
2018-08-17,2018Q3,AGUAS-A,IAM,0.501,360.06,6140.335714
2018-08-18,2018Q3,AGUAS-A,IAM,0.501,360.06,6140.335714
2018-08-19,2018Q3,AGUAS-A,IAM,0.501,360.06,6140.335714
2018-08-20,2018Q3,AGUAS-A,IAM,0.501,360.22,6140.335714
2018-08-21,2018Q3,AGUAS-A,IAM,0.501,358.3,6140.335714
2018-08-22,2018Q3,AGUAS-A,IAM,0.501,356.38,6140.335714
2018-08-23,2018Q3,AGUAS-A,IAM,0.501,357.82,6140.335714
2018-08-24,2018Q3,AGUAS-A,IAM,0.501,357.1,6140.335714
2018-08-25,2018Q3,AGUAS-A,IAM,0.501,357.1,6140.335714
2018-08-26,2018Q3,AGUAS-A,IAM,0.501,357.1,6140.335714
2018-08-27,2018Q3,AGUAS-A,IAM,0.501,357.63,6140.335714
2018-08-28,2018Q3,AGUAS-A,IAM,0.501,361.95,6140.335714
2018-08-29,2018Q3,AGUAS-A,IAM,0.501,360.65,6140.335714
2018-08-30,2018Q3,AGUAS-A,IAM,0.501,361.6,6140.335714
2018-08-31,2018Q3,AGUAS-A,IAM,0.501,365.12,6140.335714
2018-09-01,2018Q3,AGUAS-A,IAM,0.501,365.12,6140.335714
2018-09-02,2018Q3,AGUAS-A,IAM,0.501,365.12,6140.335714
2018-09-03,2018Q3,AGUAS-A,IAM,0.501,362.03,6140.335714
2018-09-04,2018Q3,AGUAS-A,IAM,0.501,359.87,6140.335714
2018-09-05,2018Q3,AGUAS-A,IAM,0.501,360.83,6140.335714
2018-09-06,2018Q3,AGUAS-A,IAM,0.501,360.18,6140.335714
2018-09-07,2018Q3,AGUAS-A,IAM,0.501,364.97,6140.335714
2018-09-08,2018Q3,AGUAS-A,IAM,0.501,364.97,6140.335714
2018-09-09,2018Q3,AGUAS-A,IAM,0.501,364.97,6140.335714
2018-09-10,2018Q3,AGUAS-A,IAM,0.501,364.53,6140.335714
2018-09-11,2018Q3,AGUAS-A,IAM,0.501,364.76,6140.335714
2018-09-12,2018Q3,AGUAS-A,IAM,0.501,367.21,6140.335714
2018-09-13,2018Q3,AGUAS-A,IAM,0.501,367.53,6140.335714
2018-09-14,2018Q3,AGUAS-A,IAM,0.501,367.08,6140.335714
2018-09-15,2018Q3,AGUAS-A,IAM,0.501,367.08,6140.335714
2018-09-16,2018Q3,AGUAS-A,IAM,0.501,367.08,6140.335714
2018-09-17,2018Q3,AGUAS-A,IAM,0.501,367.08,6140.335714
2018-09-18,2018Q3,AGUAS-A,IAM,0.501,367.08,6140.335714
2018-09-19,2018Q3,AGUAS-A,IAM,0.501,367.08,6140.335714
2018-09-20,2018Q3,AGUAS-A,IAM,0.501,370.24,6140.335714
2018-09-21,2018Q3,AGUAS-A,IAM,0.501,370.3,6140.335714
2018-09-22,2018Q3,AGUAS-A,IAM,0.501,370.3,6140.335714
2018-09-23,2018Q3,AGUAS-A,IAM,0.501,370.3,6140.335714
2018-09-24,2018Q3,AGUAS-A,IAM,0.501,365.82,6140.335714
2018-09-25,2018Q3,AGUAS-A,IAM,0.501,366.28,6140.335714
2018-09-26,2018Q3,AGUAS-A,IAM,0.501,365.11,6140.335714
2018-09-27,2018Q3,AGUAS-A,IAM,0.501,364.55,6140.335714
2018-09-28,2018Q3,AGUAS-A,IAM,0.501,364.07,6140.335714
2018-09-29,2018Q3,AGUAS-A,IAM,0.501,364.07,6140.335714
2018-09-30,2018Q3,AGUAS-A,IAM,0.501,364.07,6140.335714
2018-10-01,2018Q4,AGUAS-A,IAM,0.501,364.43,6140.335714
2018-10-02,2018Q4,AGUAS-A,IAM,0.501,363.19,6140.335714
2018-10-03,2018Q4,AGUAS-A,IAM,0.501,361.53,6140.335714
2018-10-04,2018Q4,AGUAS-A,IAM,0.501,361.7,6140.335714
2018-10-05,2018Q4,AGUAS-A,IAM,0.501,361.08,6140.335714
2018-10-06,2018Q4,AGUAS-A,IAM,0.501,361.08,6140.335714
2018-10-07,2018Q4,AGUAS-A,IAM,0.501,361.08,6140.335714
2018-10-08,2018Q4,AGUAS-A,IAM,0.501,363.71,6140.335714
2018-10-09,2018Q4,AGUAS-A,IAM,0.501,362.47,6140.335714
2018-10-10,2018Q4,AGUAS-A,IAM,0.501,357.6,6140.335714
2018-10-11,2018Q4,AGUAS-A,IAM,0.501,350.55,6140.335714
2018-10-12,2018Q4,AGUAS-A,IAM,0.501,350.67,6140.335714
2018-10-13,2018Q4,AGUAS-A,IAM,0.501,350.67,6140.335714
2018-10-14,2018Q4,AGUAS-A,IAM,0.501,350.67,6140.335714
2018-10-15,2018Q4,AGUAS-A,IAM,0.501,350.67,6140.335714
2018-10-16,2018Q4,AGUAS-A,IAM,0.501,359.74,6140.335714
2018-10-17,2018Q4,AGUAS-A,IAM,0.501,359.48,6140.335714
2018-10-18,2018Q4,AGUAS-A,IAM,0.501,358.41,6140.335714
2018-10-19,2018Q4,AGUAS-A,IAM,0.501,358.3,6140.335714
2018-10-20,2018Q4,AGUAS-A,IAM,0.501,358.3,6140.335714
2018-10-21,2018Q4,AGUAS-A,IAM,0.501,358.3,6140.335714
2018-10-22,2018Q4,AGUAS-A,IAM,0.501,359.66,6140.335714
2018-10-23,2018Q4,AGUAS-A,IAM,0.501,361.76,6140.335714
2018-10-24,2018Q4,AGUAS-A,IAM,0.501,360.88,6140.335714
2018-10-25,2018Q4,AGUAS-A,IAM,0.501,361.02,6140.335714
2018-10-26,2018Q4,AGUAS-A,IAM,0.501,359.38,6140.335714
2018-10-27,2018Q4,AGUAS-A,IAM,0.501,359.38,6140.335714
2018-10-28,2018Q4,AGUAS-A,IAM,0.501,359.38,6140.335714
2018-10-29,2018Q4,AGUAS-A,IAM,0.501,360.12,6140.335714
2018-10-30,2018Q4,AGUAS-A,IAM,0.501,360.09,6140.335714
2018-10-31,2018Q4,AGUAS-A,IAM,0.501,362.01,6140.335714
2018-11-01,2018Q4,AGUAS-A,IAM,0.501,362.01,6140.335714
2018-11-02,2018Q4,AGUAS-A,IAM,0.501,362.01,6140.335714
2018-11-03,2018Q4,AGUAS-A,IAM,0.501,362.01,6140.335714
2018-11-04,2018Q4,AGUAS-A,IAM,0.501,362.01,6140.335714
2018-11-05,2018Q4,AGUAS-A,IAM,0.501,368.78,6140.335714
2018-11-06,2018Q4,AGUAS-A,IAM,0.501,364.96,6140.335714
2018-11-07,2018Q4,AGUAS-A,IAM,0.501,368.31,6140.335714
2018-11-08,2018Q4,AGUAS-A,IAM,0.501,371.42,6140.335714
2018-11-09,2018Q4,AGUAS-A,IAM,0.501,370.04,6140.335714
2018-11-10,2018Q4,AGUAS-A,IAM,0.501,370.04,6140.335714
2018-11-11,2018Q4,AGUAS-A,IAM,0.501,370.04,6140.335714
2018-11-12,2018Q4,AGUAS-A,IAM,0.501,368.55,6140.335714
2018-11-13,2018Q4,AGUAS-A,IAM,0.501,371.19,6140.335714
2018-11-14,2018Q4,AGUAS-A,IAM,0.501,371.93,6140.335714
2018-11-15,2018Q4,AGUAS-A,IAM,0.501,372.23,6140.335714
2018-11-16,2018Q4,AGUAS-A,IAM,0.501,378.03,6140.335714
2018-11-17,2018Q4,AGUAS-A,IAM,0.501,378.03,6140.335714
2018-11-18,2018Q4,AGUAS-A,IAM,0.501,378.03,6140.335714
2018-11-19,2018Q4,AGUAS-A,IAM,0.501,386.24,6140.335714
2018-11-20,2018Q4,AGUAS-A,IAM,0.501,382.29,6140.335714
2018-11-21,2018Q4,AGUAS-A,IAM,0.501,381.99,6140.335714
2018-11-22,2018Q4,AGUAS-A,IAM,0.501,380.38,6140.335714
2018-11-23,2018Q4,AGUAS-A,IAM,0.501,381.1,6140.335714
2018-11-24,2018Q4,AGUAS-A,IAM,0.501,381.1,6140.335714
2018-11-25,2018Q4,AGUAS-A,IAM,0.501,381.1,6140.335714
2018-11-26,2018Q4,AGUAS-A,IAM,0.501,381.25,6140.335714
2018-11-27,2018Q4,AGUAS-A,IAM,0.501,391.16,6140.335714
2018-11-28,2018Q4,AGUAS-A,IAM,0.501,389.71,6140.335714
2018-11-29,2018Q4,AGUAS-A,IAM,0.501,388.34,6140.335714
2018-11-30,2018Q4,AGUAS-A,IAM,0.501,387.5,6140.335714
2018-12-01,2018Q4,AGUAS-A,IAM,0.501,387.5,6140.335714
2018-12-02,2018Q4,AGUAS-A,IAM,0.501,387.5,6140.335714
2018-12-03,2018Q4,AGUAS-A,IAM,0.501,394.39,6140.335714
2018-12-04,2018Q4,AGUAS-A,IAM,0.501,394.49,6140.335714
2018-12-05,2018Q4,AGUAS-A,IAM,0.501,393.12,6140.335714
2018-12-06,2018Q4,AGUAS-A,IAM,0.501,387.78,6140.335714
2018-12-07,2018Q4,AGUAS-A,IAM,0.501,378.68,6140.335714
2018-12-08,2018Q4,AGUAS-A,IAM,0.501,378.68,6140.335714
2018-12-09,2018Q4,AGUAS-A,IAM,0.501,378.68,6140.335714
2018-12-10,2018Q4,AGUAS-A,IAM,0.501,376.16,6140.335714
2018-12-11,2018Q4,AGUAS-A,IAM,0.501,375.8,6140.335714
2018-12-12,2018Q4,AGUAS-A,IAM,0.501,377.44,6140.335714
2018-12-13,2018Q4,AGUAS-A,IAM,0.501,377.76,6140.335714
2018-12-14,2018Q4,AGUAS-A,IAM,0.501,380.6,6140.335714
2018-12-15,2018Q4,AGUAS-A,IAM,0.501,380.6,6140.335714
2018-12-16,2018Q4,AGUAS-A,IAM,0.501,380.6,6140.335714
2018-12-17,2018Q4,AGUAS-A,IAM,0.501,379.02,6140.335714
2018-12-18,2018Q4,AGUAS-A,IAM,0.501,386.87,6140.335714
2018-12-19,2018Q4,AGUAS-A,IAM,0.501,383.9,6140.335714
